"Buddleja_davidii_C2__P_1"	"Buddleja_davidii_C2__P_2"	"Buddleja_davidii_C2__P_3"	"Buddleja_davidii_C2__P_4"	"Impatiens_glandulifera_C2__Lp_1"	"Impatiens_glandulifera_C2__Lp_2"	"Impatiens_glandulifera_C2__Pp_3"	"Impatiens_glandulifera_C2__Pp_4"	"Impatiens_glandulifera_C2__Ep_5"	"Impatiens_glandulifera_C2__Lp_6"	"Impatiens_glandulifera_C2__Lp_7"	"Impatiens_glandulifera_C2__Pp_8"	"Impatiens_glandulifera_C2__Pp_9"	"Impatiens_glandulifera_C2__Lp_10"	"Impatiens_glandulifera_C2__Lp_11"	"Impatiens_glandulifera_C2__Pp_12"	"Impatiens_glandulifera_C2__Pp_13"	"Impatiens_glandulifera_C2__Pp_14"	"Impatiens_glandulifera_C2__Lp_15"	"Impatiens_glandulifera_C2__Lp_16"	"Impatiens_glandulifera_C2__Pp_17"	"Impatiens_glandulifera_C2__Pp_18"
21.75	14.98	40.69	11.5	30.79	43.93	50.69	47.15	14.61	39.8	30.91	49.49	32.28	25.31	48.72	22.68	28.33	31.02	35.11	41.76	57.06	89.56
25.39	21.62	47.81	18.84	41.06	50.43	56.67	55.76	23.2	47.91	37.31	57.74	38	32.39	53.19	29.91	36.14	37.82	41.4	51.43	65.17	101.51
14.78	11.71	36.93	7.7	28.65	41.44	45.35	43	12.35	35.45	25.76	44.15	27.63	21.36	42.4	17.07	26.24	26.51	28.37	38.39	50.77	88.26
17.91	14.33	42.05	11.39	33.18	46.6	50.93	49.93	16.6	40.65	31.47	50.23	32.2	25.48	47.99	21.86	30.43	30.9	34.07	44.37	54.52	96.93
16.45	12.14	39	10.38	30.26	42.96	47.23	45.94	14.11	37.06	29.26	46.12	29.53	22.8	44.95	20.1	28.6	28.16	31.04	41.04	53	91.02
15.82	13.29	36.34	9.06	28.19	41.46	45.45	43.46	13.94	34.63	27.8	43.36	28.22	22.27	41.99	19.49	27.07	27.38	29.57	39.16	50.03	85.09
13.52	9.7	34.5	6.91	25.1	38.88	43.25	42.1	11.2	32.79	25.68	40.84	26.25	19.5	41.15	16.32	24.33	24.61	27.39	37.16	47.29	82.64
13.91	10.73	36.1	8.77	27.85	40.81	42.71	45.07	12.16	34.95	27.88	44.86	27.8	20.8	42.81	18.59	25.43	26.87	28.59	40.03	49.51	86.11
13.45	11.3	33.98	9.19	25.07	37.45	40.91	40.98	11.53	32.59	25.57	40.67	26.29	19.61	39.64	17.92	24.11	25.64	27.83	37.92	46.94	82.37
12.97	10.84	35.8	9.43	25.37	40.35	44.17	43.31	13.05	34.46	27.99	44.02	28.07	20.17	44.02	18.81	26.61	28.07	29.77	41.44	49.96	87.13
14.05	10.97	35.58	8.04	25.83	38.02	42.18	43.86	10.96	33	26.59	42.99	26.75	19.9	41.95	18.79	25.22	26.16	28.83	39.99	49.76	85.4
15.97	11.07	35.58	8.61	25.67	38.28	40.94	43.62	14.03	34.52	28.78	44.57	28.85	21.35	42.25	19.07	24.93	26.76	29.32	40.03	48.8	84.08
11.33	7.02	31.17	5.78	22.16	33.01	35.78	38.33	7.85	29.28	23.22	39.83	24.28	16.39	37.8	14.67	20.86	22	26.82	36.11	46.24	76.67
12.18	11.61	32.71	8.73	24.76	35.16	38.19	38.97	13.66	32.36	24.37	40.84	23.94	20.91	39.23	18.02	24.4	24.18	28.75	39.99	45.46	77.61
15.09	12.61	32.91	9.81	25.95	38.81	39.72	42.71	14.31	33.19	27.32	44.39	26.9	19.66	40.85	18.84	23.46	26.72	29.35	39.5	47.56	84.26
13.68	9.13	31.73	5.89	23.45	37.5	39.19	41.44	9.04	31.66	27.56	42.62	24.58	20.28	43	15.91	22.34	26.69	27.82	39.48	47.88	82.47
14.4	12.62	33.08	9.52	25.71	39.56	43.47	43.9	11.68	31.74	27.12	43.23	25.58	19.4	42.84	19.43	26.76	25.77	28.21	38.93	46.5	81.61
17.81	13.15	37.93	11.46	28.08	40.15	40.76	44.14	14.34	34.56	25.56	43.76	28.95	23.79	42.02	19.47	25.68	27.45	32.39	38.97	48.54	82.14
14.63	11.95	34.43	9.07	27.68	39.98	43.09	43.64	13.14	32.32	26.01	45.49	27.15	21.53	42.1	19.06	27.12	27.58	28.09	38.42	52.78	87.3
16.41	15.59	40.78	10.62	31.63	46.2	48.3	50.25	16.16	39.83	31.36	49.07	30.54	24.14	48.25	21.62	27.57	29.63	33.49	45.18	54.8	96.8
17.04	11.83	38.96	10.12	30.26	40.78	45.95	44.78	15.03	37.31	28.97	46.57	30.13	22.22	44.51	22.27	27.18	28.76	31.83	42.19	52.27	87.7
15.06	12.38	35.33	9.96	28.05	43.69	45.31	45.55	13.25	34.83	28.67	45.53	27.84	21.61	44.29	18.08	25.21	26.02	30.04	41.32	50.72	90.6
12.32	10.25	36.08	7.26	28.11	40.97	41.94	43.31	11.96	33.74	27.6	43.61	28.15	19.63	41.76	18.83	24.28	25.97	28.62	39.29	51.25	85.41
11.85	7.8	31.43	4.81	23.94	33.3	39.1	37.2	11.29	28.59	23.55	39.71	23.79	16.24	38.28	15.43	21.08	21.38	25.08	34.6	45.83	78.16
15.3	12	35.99	8.13	27.12	37.68	42.86	42.58	12.6	33.56	27.07	42.42	26.78	20.46	43.48	18.47	26.77	26.73	29.97	40.98	48.87	84.88
18.31	16.55	40.79	12	31.75	43.98	45.19	52.14	18.21	39.62	33.27	51.52	34.91	25.17	48.08	24.87	30.11	28.93	35.22	44.84	54.3	90.03
14.42	13.51	38.22	10.54	28.55	42.75	41.71	44.34	16.84	35.26	31.09	47.92	30.14	22.02	46.69	22.02	26.16	27.86	32.84	43.95	52.48	86.62
16.31	17.32	37.06	13.23	29.16	41.92	43.82	42.17	13.21	35.35	27.96	46.16	29.51	24.65	44.9	24.26	27.74	28.65	31.66	43.31	51.95	84.77
21.77	15.69	39.25	11.96	31.87	43.06	45.93	48.99	20.56	39.32	33.54	49.47	31.67	27.28	44.89	23.83	31.8	31.69	34.18	47.18	49.78	87.04
16.81	12.07	35.65	8.68	24.75	34.94	38.72	38.99	9.2	32.91	24.37	42.09	25.39	22.96	44.4	20.17	25.93	29.1	29.88	41.65	45.88	80.85
12.55	11.34	41.71	8.82	30.11	42.13	50.02	47.54	13.82	37.08	32.18	50.15	30.78	29.28	46.23	25.47	26.62	27.69	27.62	47.53	52.32	92.85
14.81	8.88	41.37	8.51	31.84	39.79	42.24	43.93	15.27	33.26	25.64	45.09	29.12	24.02	38.97	24.68	25.97	35.02	31.36	35.78	46.55	84.04
18.33	15.89	40.16	12.72	32.59	39.34	47.99	40.74	16.41	34.04	24.17	44.8	32.28	24.2	39.17	25.44	32.43	28.94	34.13	36.44	50.8	84.04
15.17	10.32	32.02	3.99	24.98	36.05	39.62	39.31	7.45	27.42	22.41	42.27	25.55	21.56	39.33	18.08	29.68	26.41	28.04	35.66	47.67	81.84
13.79	16.45	33.12	12.42	24.45	38.25	41.55	32.9	14.56	28.64	27.66	43.07	27.13	21.75	42.03	18.16	28.57	24.66	32.14	36.71	45.04	71.09
29.72	20.45	44.44	15.39	41.02	45.75	48.8	47.46	19.65	37.22	33.75	52.76	36	28.15	45.26	25.09	31.11	38.49	33.48	50.35	64.02	97.38
16.55	10.94	32.84	3.22	29.81	38.91	44.87	41.74	14.17	31.5	30.99	49.42	29.92	24.94	46.54	15.73	30.44	26.16	29.2	44.14	48.09	80.3
9.47	10.11	28.35	8.38	18.2	35.93	42.57	33.77	11.59	29.37	26.53	40.23	24.21	21.84	37.03	14.14	23.93	25.23	26.24	29.74	42.65	72.27
21.41	14.38	43.05	8.3	30.08	41.08	54.45	47.55	19.18	37.36	27.04	47.76	30.08	29.83	51.57	24.54	28.54	32.11	39.15	43.21	55.19	90.34
19.07	15.97	39.7	14.29	30.59	39.35	47.26	42.43	13	41.37	32.91	50.82	34.25	26.43	41.79	27.23	29.76	32.35	31.05	39.84	53.06	82.98
5.62	5.92	31.02	1.8	19.56	35.01	37.4	40.59	8.75	27.95	20.83	39.08	19.56	15.74	39.53	14.1	18.63	18.03	21.88	30.07	42.69	79.07
14.24	8.99	36.23	7.02	25.46	38.98	39.86	40.15	15.76	35.1	25.13	38.81	29.89	20.95	39.75	18.7	24.52	27.49	27.47	34.35	43.7	77.47
16.62	6.32	33.49	3.55	25.37	38.91	41.86	43.25	10.78	35.02	27.89	40.44	26.54	17.43	42.33	18.49	24.59	22.42	28.41	37.81	45.42	79.83
20.85	17.97	43.48	17.36	33.51	46.91	49.81	45.8	19.15	38.75	32.01	51.19	33.33	28.27	48.61	26.94	31.72	31.29	34.33	41.12	55.63	84.02
13.87	10.79	36.13	6.16	26.33	40.26	45.4	43.71	14.31	34.49	27.58	47.34	27.54	23.04	45.35	14.65	25.83	24.2	29.84	43.11	49.47	89.42
15.49	10.42	35.03	11.57	29.85	44.04	47.17	43.14	15.12	35.16	29.2	46.78	29.07	23.98	46.19	21.73	28.77	25.99	31.79	44.64	52.34	87.89
15.59	16.38	38.24	10.87	29.83	41.93	45.94	45.11	14.63	35.53	32.09	46.3	31.67	20.15	45.62	21.75	28.13	29.11	33.75	43.88	53.87	88.75
16.71	12.94	34.96	9.96	24.85	38.27	40.1	38.46	14.88	34.28	26.9	41.19	27.89	22.09	43.94	19.36	26.2	26.04	29.93	38.2	44.42	76.16
15.45	11.74	36.36	10.29	30.02	44.01	43.23	46.2	10.65	36.53	30.47	45.27	28.86	19.69	46.45	18.62	25.87	25.87	30.98	41.06	53.02	97.96
16.55	16.46	31.57	11.83	25.41	35.58	40.6	39.78	15.51	32.1	25.19	42.14	29.08	21.27	38.73	18.16	25.39	25.58	28.92	35.2	46.37	73.17
21.82	21.81	35.93	14.61	31.02	42.75	42.97	42.57	23.51	37.32	30.74	44.85	32.1	26.54	45.1	24.83	28.49	30.37	35.78	43.27	50.98	79.01
18.02	16.67	32.9	9.47	30.65	38.4	40.91	41.47	16.36	33.94	30.13	41.67	26.9	21.64	43.68	20.51	26.58	30.72	31.28	39.6	47.18	79.89
15.81	7.57	35.99	3.54	27.53	32.4	37.22	35.26	9.41	33.1	27.4	43.91	25.35	20.85	41.29	15.97	20.64	23.73	26.09	40.56	48.52	81.51
26.87	23.5	44.47	19.58	36.65	48.81	47.97	51.03	22.98	45.82	44.24	55.52	33.34	33.86	58.43	25.56	39.17	40.74	46.07	51.02	61.56	101.81
21.05	22.71	41.01	17.25	30.66	44.62	44.54	43.8	19.52	41.11	36.13	49.85	28.3	23	46.07	17.52	35.42	28.96	33.54	40.43	51.34	81.53
16.35	11.93	32.08	9.04	24.69	31.7	32.26	32.55	13.89	25.09	21.64	40.33	21.96	18.32	40.19	15.77	20.07	20.48	22.59	35.38	37	70.5
29.02	27.6	44.94	26.88	40.69	51.52	56.4	51.63	33.96	46.51	40.98	57.63	44.25	35.5	51.41	39.43	38.51	36.56	43.57	51.12	61.96	86.34
30	22.29	44.82	21.48	35.58	46.45	52.53	49.83	26.92	42.93	38.05	51.97	39.47	31.3	50.9	34.23	32.63	36.18	39.11	47.73	52.23	82.25
13.82	8.19	44.42	16.94	50.7	54.8	68.64	51.9	26.39	48.74	38.39	66.68	35.8	30.09	62.27	17.49	34.01	36.2	37.04	49	55.41	110.56
14.29	11.98	34.76	10.64	24.41	30.19	38.78	49.54	8.71	33.19	20.79	39.88	21.34	11.04	40.53	11.56	23.17	23.78	20.3	39.53	39.52	79.18
2.07	-4.6	19.89	-14.15	11.2	26.5	20.01	27.98	2.23	10.98	4.51	21.61	9.09	0.44	31.55	-14.27	2.37	4.8	11.99	18.78	35.1	64.72
25.08	18.63	42.7	16.08	30.93	44.76	39.49	43.44	19.5	37.2	37.66	47.7	31.01	17.66	43.96	18.64	33.7	35.4	27.37	34.73	48.81	79.87
8.23	-0.62	33.74	3.82	22.35	37.8	41.45	45.05	12.53	30.93	25.59	39.56	31.03	18.85	33.39	15.1	23.53	23.38	27.33	38.98	40.11	77.42
22.02	12.59	35.37	12.78	30.44	38.96	44	48.68	15.23	32.12	31.86	45.61	27.87	13.4	41.79	16.63	25.81	32.02	26.73	44.55	53.8	90.42
29.05	17.93	41.04	22.78	33.61	40.44	47.2	49.97	23.56	39.07	36.86	52.48	31.35	28.42	45.6	28.74	35.08	38.3	39.01	44.68	51.9	81.47
-12.48	-15.64	10.32	-11.55	7.76	20.03	22	19.93	-8.98	16.36	3.74	26.61	6.69	-2.66	26.19	-3.34	0.04	8.42	3.07	11.85	30.81	62.83
-0.19	-3.68	21.13	-3.2	20.58	26.99	31.2	27.42	-6.19	14.97	-0.1	35.66	19.6	8.8	24.28	2.16	8.28	23.35	8.54	30.13	33.07	74.43
10.89	12.29	28.37	8.42	22.86	29.15	35.56	29.12	8.52	24.06	20.62	39.17	23.27	5.66	34.32	11.9	14.98	17.94	25.8	38.69	38.15	73.26
19.82	15.58	37.09	21.68	28.94	42.24	32.55	40.62	21.71	29.77	30.58	50.03	30.36	29.41	43.85	25	28.78	30.26	31.05	46.95	50.78	73.43
10.89	19.83	42.63	21.32	38.91	42.76	52.37	44.63	21.7	35.54	38.45	53.48	35.56	27.14	41.48	26.04	24.4	37.67	37.18	61.22	58.97	87.1
21.8	17.89	40.29	18.64	32.3	42.01	40.93	36.02	23.58	33.09	31.06	40.93	32.67	24.92	41.23	26.83	35.92	32.12	31.13	36.43	44.14	66.91
22.34	26.2	41.06	16.74	34.48	44.82	47.27	40.35	27.13	41.18	38.32	47.41	31.13	21.82	44.02	20.81	28.1	33.5	34.69	48.78	46.73	78.21
33.97	30.51	51.71	31.69	43.83	45.39	54.73	52.79	28.72	48.85	46.27	60.91	49.84	38.2	56.36	39.45	40.42	36.72	47.79	56.92	63.98	94
20.46	28.36	23.95	14.18	23.03	43.51	46.45	36.65	20.07	32.01	31.81	42.66	32.93	30.34	39.66	24.78	31.16	33.87	25.09	48.14	47.14	67.63
-4.24	-14.38	24.01	-17.01	18.47	23.93	26.26	17.79	-13.08	5.8	-7.34	27.74	10.29	-8.87	31.99	-15.11	3.65	-9.43	13.68	18.05	38.87	77.68
17.31	21.98	36.63	6.81	26.36	31.01	48.16	33.95	9.54	37.68	33.88	52.65	29.42	23.33	34.71	23.07	28.83	35.58	31.56	47.78	51.91	68.62
12.61	20.43	23.21	11.56	23.29	36.25	33.21	28.81	0.12	29.29	29.58	44.04	36.07	15.39	34.65	21.95	19.48	20.13	28.86	33.62	40.04	71.57
20.01	24.17	34.82	23.33	33.34	44.75	44.72	41.53	26.27	37.11	34.47	42	35.97	28.24	48.45	26.21	28.25	32.82	33.14	43.83	44.88	82.76
10.15	5.59	30.3	9.39	21.07	28.03	27.99	24.23	1.9	29.15	17.82	36.85	18.64	11.24	25.72	15.91	23.01	18.03	19.18	36.29	26.18	59.87
28.71	35.6	47.36	31.04	39.78	41.54	53.01	53.4	13.96	33.88	44.21	63.87	55.65	42.38	59.98	31.65	31.4	50.47	43.61	58.86	69.98	84.92
12.14	15.12	29.64	11.72	20.19	29.7	27.21	27.44	18.42	26.27	24.03	33.75	36.83	14.57	36.58	14.03	20.35	25.68	27.49	33.74	43.59	72.29
30.88	21.77	56.61	34.56	40.04	41.78	58.4	57.27	36.51	47.22	44.92	57.38	60.13	32.88	61.74	41.36	46.91	48.32	59.98	55.22	75.66	93.06
50.56	35.74	56.29	24.57	54.07	68.99	74.69	59.59	37.88	47.97	52.45	66.74	57.51	37.92	68.23	33.11	46.04	48.7	54.36	78.56	68.26	104.37
9.73	-1.8	8.89	-1.46	5	13.83	18.99	25.51	-0.9	9.47	11.99	22.65	13.97	6.86	16.9	6.98	16.14	13.51	19.85	29.76	19.97	49.49
-10.06	-10.3	13.97	-14.18	25.75	20.71	30.8	14.42	-7.86	10.16	-5.46	40.54	14.35	7.76	30.7	-6.95	11.73	19.84	18.25	29.31	27.42	81.34
15.65	-1.2	20.24	0.58	10.48	14.32	26.24	24.75	-0.23	9.47	0.96	24.61	22.71	3.79	27.3	8.42	2.43	12.05	16.58	23.85	27.83	67.21
22.51	3.72	38.76	-2.88	31.58	33.86	45.43	34.14	7	39.87	16.9	49.91	38.23	21.5	45.35	1.58	25.01	37.99	5.47	48.89	46.38	89.88
42.41	39.94	57.58	31.49	40.05	69.43	82.77	75.59	45.94	50.49	32.15	79.82	58.86	49.91	84.32	56.79	57.77	52.4	63.73	65.74	71.93	109.16
48.81	52.45	62.68	48.33	62.27	69.56	69.26	60.05	59.87	61.24	63.61	74.55	69.85	55.86	74.63	53.23	63.08	59.56	69.32	80.22	73.01	118.82
26.67	22.22	39.3	18.15	23.59	51.4	64.8	55.47	22.65	25.15	42.68	61.46	38	39.94	50.79	23.34	32.52	48.84	51.9	59.55	39.9	82.6
15.12	28.66	28.32	1.42	34	44.91	37.01	48.46	26.33	41.5	29.69	51.05	34.5	29.81	38.4	29.99	32.6	38.18	52.45	33.87	47.25	94.29
2.52	-1.25	34.08	11.94	21.25	35.9	30.57	22.71	15.86	26.64	21.91	32.56	20.91	13.31	18.77	16.85	22.6	11.23	36.27	28.32	46.62	60.33
-3.67	-11.77	31.46	-12.66	35.17	32.68	39.19	29.42	-3.36	6.19	11.41	39.74	3.6	2.14	24.62	5.92	11.75	37.34	12.02	16.22	26.53	84.78
-58.38	-24.48	65.68	-91	22.28	100.58	62.05	18.84	-69.11	13.55	11.54	87.95	6.87	-61.54	72.86	-36.76	-4.63	25.71	9.23	53.28	61.24	154.4
25.34	31.46	48.23	26.7	61.32	44.66	42.44	55.24	15.64	51.16	44.14	64.03	49.37	28.81	49	30.82	32.98	47.29	38.37	40.75	69.47	94.69
-4.83	-5.48	24.74	-8.12	25.96	26.4	38.37	32.52	12.05	18.66	22.27	38.83	23.13	3.22	28.16	9.42	8.47	19.56	18.03	20.93	39.58	71.84
57.29	51.2	58.99	38.27	50.01	63.29	71.16	63.25	31.56	59.18	60.29	57.73	61.72	46.04	57.8	56.03	56.14	50.65	61.24	63.11	67.8	83.61
36.02	43.58	57.5	38.24	50.01	49	54.44	55.87	38.4	49.56	56.33	51.91	50.13	42.26	54.5	37.89	41.4	45.03	40.57	53	58.14	74.67
14.09	13.01	54.32	14.34	31.38	47.43	30.82	45.88	-0.19	44.28	29.39	41.4	36.48	28.05	58.26	21.3	38.04	26.2	45.76	50.91	49.62	85.81
42.06	35.77	48.81	28.91	47.43	58.73	56.34	60.66	39.68	42.12	45.29	56.95	41.89	43.03	62.07	33.69	56.84	51.07	54.43	49.92	55.81	87.69
17.86	7.04	31.95	-11.52	34.57	29.21	13.2	23.68	7.33	21.59	17.73	40.93	33.75	17.01	31.39	6.73	12.88	14.89	33.22	26.29	42.89	63.96
18.05	39.43	45.72	45.77	42.14	58.65	36.15	54.93	22.99	28.08	38.94	59.38	57.9	31.29	52.1	31.57	37.34	44.32	50.92	47.42	51.07	77.04
8.69	19.55	38.12	-0.2	34.31	31.1	40.86	55.07	2.44	36.86	28.36	48.4	29.78	27.86	29.15	27.12	20.62	35	29.3	42.04	39.75	67.98
-2.49	0.06	20.5	3.56	27.51	26.09	39.6	31.02	5.35	14.25	34.66	35.98	23.05	12.61	54.98	25.69	17.27	45.48	45.36	13.79	41.61	78.53
17.09	3.11	22.52	1.95	19.83	30.03	29.45	31.99	17.17	28.05	31.08	33.57	29.28	24.26	37.5	23.47	15.76	19.24	23.67	43.66	39.92	57.18
-53.85	-56.73	-14.12	-47.26	-17.03	0.52	-14.37	1.85	-39.18	-17.07	-21.12	15.74	-33.78	-50.48	3.68	-3.55	-33.68	-9.2	-28.15	2.91	9.7	63.07
24.81	22.3	42.41	1.09	27.6	61.47	57.19	44.36	32.22	56.51	39.99	63.69	35.47	55.45	43.68	26.54	37.08	39.4	23.94	50.25	29.92	82.57
16.35	-4.31	34.85	12.36	34.63	39.49	28.23	16	19.61	26.92	20.93	40.28	20.83	23.32	46.85	12.68	9.53	27.39	35.66	28.55	45.14	80.6
34.11	24.86	66.12	6.48	59.26	80.08	74.64	68.59	28.68	37.13	43.87	62	52.23	44.28	50.97	41.88	62.76	33.17	50	46.68	61.21	102.69
54.85	33.26	73.87	16.22	63.02	61.02	82.47	80.28	51.99	62.99	69	60.9	56.68	53.16	79.29	52.09	73.37	47.98	59.67	95.41	82.11	111.07
-5.46	-5.49	28.42	-18.84	21.09	25.26	3.15	8.14	1.37	22.41	25.04	35.33	27.81	8.12	22.02	-13.51	3.16	-2.75	16.85	32.24	23.4	38.69
2.7	19.17	38.14	20.46	49.05	42.5	32.75	39.69	27.45	24.23	33.62	47.84	24.68	33.71	49.45	30.96	36.78	35.83	31.16	47.97	42.96	55.26
-41.28	-39.96	-19.42	-59.04	-50	11.58	-34.8	-5.65	-53.75	-36.68	-35.05	14.86	-30.45	-22.14	-35.65	-52.25	-61.5	-57.69	-51.07	-18.07	2.78	61.31
-15.95	-18.28	44.48	-34.02	40.59	-0.81	20.02	22.33	-5.58	-1.04	2.47	18.47	11	20.77	33.16	-4.72	12.63	37.42	33.16	37.83	40.35	63.01
42.49	27.45	51.32	38.73	47.91	54.9	56.11	64.27	32.89	41.85	41.82	56.8	56.91	46.27	58.57	32.24	40.67	41.39	45.5	50.04	59.02	72.9
37.07	30.09	50.51	23.4	34.7	32.23	50.87	46.58	23.22	45.94	43.36	54.69	45.96	44.6	50.81	38.81	32.43	45.09	46.64	42.38	53.27	77.61
12.55	0.46	41.45	8.56	50.02	32.73	42.43	38.42	18.04	30.46	22.93	45.49	35.47	16.93	47.51	28.65	33.44	39.78	33.33	37.99	39.88	68.97
51.87	44.52	56.66	46.36	64.92	68.38	62.8	65.21	49.66	48.68	53.7	64.12	64.57	69.65	62.02	51.15	53.07	58.14	60.1	71.19	63.49	91.71
-36.27	-31.68	3.42	-8.39	-23.5	28.76	4.12	-28.99	-43.69	19.19	7.85	27.95	-12.88	-7.49	-7.64	9.77	-11.43	-11.06	-15.59	0.75	9.65	61.93
-53.27	-6.73	37.54	-19.98	62.65	24.37	9.71	8.59	-54.56	45.8	35.39	49.4	31.36	22.29	31.67	-0.95	56.32	25.44	15.63	48.21	63.05	113.39
42.34	33.58	47.77	30.53	46.62	51.53	48.51	54.59	37.05	52.57	44.11	43.97	37.67	40.58	53.7	40.59	39.97	41.22	48.77	53.94	50.95	67.39
27.27	25.44	38.54	18.22	39.12	37.99	44.1	38.97	17.96	36.69	29.71	43.39	39.13	31.49	45.06	22.23	38.36	34.04	39.51	38.84	43.47	62.4
48.12	45.19	58.2	45.71	54.4	59.96	64.66	62.6	41.75	59.86	57.15	54.31	58.17	47.13	66.3	46.3	51.41	61.52	49.39	49.55	57.08	89.79
16.77	7.93	43.75	4.35	11.89	36.18	39.94	36.69	11.33	20.49	31.17	44.91	32.79	18.47	42.72	25.96	25.96	38.06	21.83	42.78	47.16	65.14
32.26	20.11	43.81	30.81	40.26	46.58	54.37	53.69	26.21	45.35	34.1	47.78	42.31	40.98	52.38	33.96	30.11	43.95	45.58	49.13	44.35	68.26
45.28	27.28	74.61	34.4	64.36	75.22	85.81	83.4	24.31	48.79	65.48	79.24	72.63	45.01	77.68	25.86	73.2	57.21	48.54	79.7	76.02	128.18
31.82	33.75	41.53	24.3	34.93	47.79	43.86	48.37	28.85	40.02	42.55	62.22	36.64	37.76	58.64	37.66	29.02	42.54	54.5	47.6	58.17	76.52
14.13	5.95	25.43	7.96	18.74	30.19	27.41	15.64	7.72	29.6	29.41	31.18	25.4	15.17	26.73	12.31	6.57	27.29	16.16	30.25	29.33	66.17
-15.13	-8.99	14.55	-28.87	16.5	13.92	1.17	8.43	-14.11	14.48	-1.14	14.2	18.32	-15.88	20.1	-3.53	-21.83	-6.95	10.32	23.24	28.47	48.19
27.61	17.92	35.17	22.87	35.13	47.9	52.46	33.41	30.68	41.52	25.4	48.13	35	29.67	40.62	9.75	27.76	46.23	32.44	32.33	40.35	64.73
-27.02	-4.58	-7.99	-12.57	10.82	21.15	4.75	5.4	-20.11	-2.34	-17.02	31.23	7.23	-3.31	0.83	-39.74	4.13	-25.51	-15.91	-3.76	6.17	57.42
41	33.3	46.83	35.63	46.46	49.53	53.96	45.71	24.9	44.38	46.07	52.23	56.67	41.68	53.9	46.74	43.64	47.1	44.84	55.89	55.07	71.68
57.4	55.6	68.22	54.94	80.28	57.27	57.56	64.16	47.36	70.29	58.68	68.59	63.03	58.98	70.82	49.57	47.43	55.11	54.09	87.43	81.36	110.16
39.03	33.29	63.36	24.86	68.85	57.73	48.99	58.96	42.28	59.78	62.5	70.01	54.83	55.99	59.04	41.8	33.49	66.92	50	67.22	58.52	90.05
-8.65	-10.1	-8.93	-19.75	33.91	9.67	-7.96	15.29	3.35	13.5	8.22	38.01	-0.92	-0.62	25.11	-12.21	14.58	11.05	5.44	7.64	22.31	68.01
-8.03	1.22	24.06	-21.12	27.17	30.96	25.45	16.41	-24.87	-12.01	8.08	27.47	38.5	-3.31	33.48	-1.47	-0.11	7.16	0.89	16.35	62.26	47.74
20.46	15.45	28.5	14.03	29.93	45.44	34.23	35.27	16	24.19	21.66	41.41	33.9	31.73	39.44	17.53	34.1	28.84	32.4	30.54	38.88	61.29
14.62	24.59	37.16	21.13	29.55	36.31	37.17	34.29	26.96	33.43	28.42	38.86	33.85	38.07	35.83	29	26.9	32.7	34.43	41.15	35.75	56.69
58.61	63.05	75.64	62.7	63.4	86.34	79.99	84.07	52.65	79.4	63.36	78.01	72.73	67.38	82.29	68.71	68.71	67.68	77.69	76.16	82.84	104.08
-111.86	-137.94	-69.1	-126.87	-100.02	-71.33	-22.81	-42.31	-95.2	-57.24	-124.82	-64.97	-63	-100.6	-87.73	-83.77	-117.69	-80.99	-87.73	-80.77	-73.62	11.63
3.27	-0.18	19.13	12.7	19.63	53.09	53.55	25.15	29.88	14.19	24.64	51.83	19.64	14.6	28.4	-0.43	21.17	45.65	31.53	78.79	30.44	79.56
34.68	11.01	44.21	20.06	37.91	45.09	56.74	34.29	19.17	53.71	54.25	53.41	37.73	46.57	43.36	28.42	35.85	41.73	53.32	64.91	43.79	75.2
48.07	44.1	45.63	38.92	48.75	54.31	57.51	49.24	36.35	50.72	58.52	51.03	46.87	43.83	58.54	45.55	46.9	58.07	45.86	55.24	50.56	65.65
72.06	51.74	76.83	70.44	82.69	92.98	89.22	86.27	53.73	69.38	68.22	102.86	72.55	54.51	91.34	77.6	81.48	82.24	79.16	96.56	82.51	133.97
35.17	34.41	48.57	32.97	45.58	53.56	37.25	47.73	35.12	37.19	42.33	42.66	37.71	45.5	53.82	28.64	36.64	45.28	46.67	44.25	50.64	71.56
52.51	6.03	46.11	-10.96	62.23	94.56	36.7	79.55	37.01	30.62	115.69	98.42	72.62	1.97	80.2	37.18	82.7	52.56	68.48	66.37	106.42	162.68
40.54	30.25	83.98	39.36	83.9	68.91	100.17	87.77	51.61	72.06	74.78	104.5	91.07	36.47	95.67	46.14	48.93	67.3	60.87	91.42	74.91	134.5
-8.14	2.95	18.26	19.49	15.15	10.89	19.25	26.16	11.14	8.61	6.26	24.02	13.25	5.05	34.86	22.51	-13.51	5.1	29.11	42.78	27.81	78.55
0.08	2.82	15.54	-6.95	21.18	12.86	18.78	9.74	10.3	14.72	11.3	22.45	10.76	-1.78	23.31	16.8	1.76	28.17	19.32	22.44	20.73	42.18
-24.73	-21.68	-8.28	-10.02	-14.85	7.03	8.05	-1.18	-18.64	-4.36	-0.96	-1.74	8.54	-2.65	12.31	-10.6	-1	-13.11	1.62	0.95	-4.69	36.59
-183.69	-46.15	-123.97	-165.64	-58.04	-1.06	56.7	-3.13	-93.74	-92.12	-19.05	44.13	-51.73	26.26	24.97	-70.17	-56.76	-92.4	-38.49	12.74	47.49	210.89
-1.79	15.79	18.9	-5.66	24.63	29.73	37.77	19.71	6.87	15.88	1.82	31.68	10.61	12.99	21.49	3.66	6.31	9.6	9.96	40.55	25.57	58.57
