"Wavelength_A__P_"	"Impatiens_glandulifera_A__Er_1"	"Impatiens_glandulifera_A__Lr_2"	"Impatiens_glandulifera_A__Lr_3"	"Impatiens_glandulifera_A__Lr_4"	"Impatiens_glandulifera_A__Er_5"	"Cirsium_arvense_A__P_1"	"Convolvulus_sepium_A__P_1"	"Convolvulus_sepium_A__P_2"	"Convolvulus_sepium_A__P_3"	"Convolvulus_sepium_A__P_4"	"Rubus_caesius_A__P_1"	"Rubus_caesius_A__P_2"	"Saponaria_officinalis_A__P_1"	"Trifolium_repens_A__P_1"	"Trifolium_repens_A__P_2"
799.807	83.01	55.06	53.58	72.95	26.59	29.18	98.43	67.71	79.45	67.23	34.43	35.81	138.95	25.89	79.96
800.113	66.58	38.77	42.34	62.03	18.12	13.85	90.74	57.76	71.78	57.43	25.65	21.45	125.27	16.04	62.72
800.418	80.4	49.13	50.3	66.25	24.38	21.96	101.69	69.01	84.27	71.01	31.98	33.89	137.61	27.96	75.07
800.724	65.58	44.72	46.21	56.63	16.68	17.81	86.95	57.25	70.85	56.82	27.05	26.59	119.73	19.68	59.15
801.03	68.38	46.75	42.94	58.36	18.96	16.09	93.25	59.36	71.36	60.87	25.55	32.61	122.34	18.93	64.23
801.335	75.03	53.04	50.74	73.39	22.4	22.67	114.02	74.1	82.2	68.28	27.71	26.34	150.44	21.42	77.05
801.641	78.75	47.94	41.42	67.77	22.96	13.51	104.62	70.71	74.11	62.08	26.13	29.52	138.57	16.45	77.19
801.946	77.44	49.58	53.31	71.88	22.69	19.22	107.2	65.21	77.15	63.49	28.39	31.63	143.97	22.54	75.16
802.252	79.13	52.87	50.15	70.33	19.01	18.48	101.87	65.82	77.42	62.2	29.44	27.79	133.11	19.99	68.34
802.557	78.74	51.2	53.41	68.44	22.54	19.81	105.01	63.46	79.61	62.19	27.3	32.17	139.43	23.39	71.29
802.862	81.74	54.25	57.72	74.82	28.69	32.24	107.53	70.58	79.1	70.9	38.83	37	141.03	22.91	82.01
803.167	83.12	54.13	54.61	72.9	26.48	26.12	104	75.92	84.13	68.29	41.12	38.71	141.42	26.35	78.13
803.473	81.76	43.82	46.14	68.45	18.93	8.74	111.79	69.53	83.54	62.57	26.35	26.98	149.25	11.4	70.34
803.778	86.51	62.82	60.85	78.94	38.54	33.03	111.16	78.67	86.88	73.59	39.49	42.58	144	24.61	80.44
804.083	74.53	55.84	50.64	63.22	22.11	21.5	99.69	64.25	80.95	64.66	27.88	29.85	140.43	20.26	73.38
804.388	74.77	54.53	55.88	67.1	26.46	27.27	107.19	67.8	83.5	66.69	35.84	31.43	134.28	27.64	76.51
804.693	72.37	51.62	55.09	68.01	32.88	27.94	92.29	66.37	73.55	63.63	37.47	38.9	117.51	29.58	71.35
804.998	81.31	52.46	50.53	69.78	30.88	22.72	101.62	70.07	79.62	67.9	35.37	34.3	132.61	24.07	71.14
805.302	78.47	55.51	56.42	73.29	31.24	28.54	97.91	65.99	79.93	65.5	36.47	35.76	129.76	26.84	75.48
805.607	76.54	47.36	50.25	67.04	24.07	25.8	99.99	67.86	76.71	68.63	33.38	36.39	134.24	22.24	75.96
805.912	73.17	44.54	47.42	67.06	24.96	23.34	99.51	60.56	78.1	64.51	28.37	31.43	129.79	18.36	72.12
806.217	87.38	60.38	53	76.91	29.43	26.72	103.71	65.97	83.21	66.51	36.05	38.15	141.67	26.7	76.74
806.521	80.02	55.49	51.48	69.48	27.36	25.73	102.43	66.37	79.34	71.37	31.22	34.26	137.68	22	75.23
806.826	89.01	55.87	50.35	75.75	22.1	21.35	109.13	75.27	85.75	66.83	27.4	36.5	157.25	18.65	83.4
807.13	73.73	44.35	43.72	60.79	24.16	20.62	93.9	65.23	78.29	59.52	28.61	31.96	134.75	13.71	66.93
807.435	80.92	45.04	49.2	70.75	22.42	19.33	103.04	62.92	66.59	64	23.52	28.81	139.22	19.02	72.52
807.739	92.93	56.97	61.03	83.21	31.72	26.74	117.89	76.44	88.25	76.39	34.78	36.31	162.8	22.39	89.86
808.044	81.61	50.99	50.68	71.33	25.29	21.17	106.53	63.92	86.35	64.03	29.35	34.68	130.61	19.21	75.54
808.348	84.99	58.54	59.06	75.66	28.45	29.72	110.61	71.83	87.57	71.45	35.71	37.15	138.36	20.88	79
808.652	84.37	50.72	55.59	72.2	25.07	25.11	106.5	64.24	89.99	64.61	35.89	39.23	142.46	21.24	74.92
808.956	72.43	49.21	43.56	64.36	20.23	16.87	96.43	56.57	74.37	61.44	30.2	27.36	119.46	14	66.09
809.261	77.88	51.44	50.94	65.05	25.56	16.96	99.17	62.81	72.85	61.34	25.61	31.61	132.81	21.98	74.4
809.565	74.63	48.39	43.77	64.53	21.38	11.14	98.14	69.05	82.5	61.51	29.65	29.56	138.6	17.96	67.11
809.869	78.4	49.12	52.9	68.25	28.36	19.95	104.65	63.98	80.65	63.08	30.51	34.36	143.82	19.96	76.33
810.173	85.43	50.83	57.11	65.95	26.43	24.99	96.21	68.79	78.42	64.02	30.71	37.33	131.47	24.5	69.21
810.477	78.25	53.23	50.39	67.99	18.73	18.6	106.6	63.32	80.7	69.35	30.51	30.34	139.7	23.01	73.95
810.781	80.52	52.23	53	67.32	30.68	33.29	105.72	65.17	80.59	65.09	33.54	33.78	131.49	29.05	77
811.084	93.31	58.25	56.48	86.38	38.27	32.62	118.73	72.59	92.41	74.67	40.74	44.72	160.42	34.62	87.46
811.388	89.25	58.94	59.82	72.25	28.38	25.08	122.78	73.3	90.78	74.49	35.23	34.98	156.2	30.73	81.79
811.692	75.11	50.84	50.08	67.93	24.82	22.96	93.05	58.68	76.75	62.89	31.57	32.81	127.91	22.77	65.75
811.995	76.98	54.57	54.42	71.64	31.85	27.07	101.98	72.79	79.43	60.93	28.54	40.62	136.43	23.45	72.75
812.299	84.79	55.94	56.93	80.42	32.15	36.89	119.64	71.35	84.5	78.19	42.1	42.15	152.2	32.89	84.13
812.603	85.23	60.02	60.9	78.71	27.38	23.81	108.54	67.62	87.08	68.93	29.74	31.86	145.69	22.08	75.53
812.906	80.3	44.33	44.3	63.18	9.7	11.49	99.77	68.82	75.77	56.29	21.37	24.57	139.06	7	64.71
813.21	76.94	43.91	50.59	68.85	22.99	18.89	103.54	60.93	76.01	63.34	26.73	31.51	137.67	24.09	71.41
813.513	83.16	57.6	60.58	72.6	32.49	31.27	101.93	71.71	79.69	67.7	38.11	37.01	125.27	30.27	76.57
813.816	71.19	40.33	49.42	67.14	26.86	23.29	103.74	65.32	76.48	58.75	29.24	32.59	125.47	20.67	73.67
814.12	79.33	55.3	53.61	68.89	32.82	33.59	100.59	68.72	84.73	65.7	38.33	45.39	138.31	26.42	76.9
814.423	79.39	56.45	53.72	73.77	29.39	25.98	104.48	72.28	80	66.69	34.48	40.24	136.77	28.9	76.73
814.726	82.8	54.98	57.14	77.07	26.8	32.59	111.37	74.69	91.78	80.01	36.38	39.59	147.94	29.71	78.94
815.029	73.99	47.75	46.37	69.6	21.81	18.59	96.18	65.84	76.73	60.66	21.64	27.5	133.86	22.73	70.61
815.332	99.81	65.01	65.8	89.24	34.55	26.43	123.36	77.15	96.89	79.08	36.72	45.64	157.97	30.64	84.2
815.635	76.58	43.22	41.61	59.9	21.66	22.01	92.8	64.44	69.64	60.92	23.05	29.97	128.66	14.65	69.37
815.938	78.55	52.41	54.94	68.2	27.24	20.53	107.91	68.15	79.76	60.57	31.16	36.94	142.63	19.08	72.96
816.241	75.14	50.91	46.63	65.49	31.8	27.79	97.71	58.76	79.57	67.29	39.03	38.28	121.72	28.1	66.06
816.544	79.35	54.67	56.53	76.7	38.8	34.3	107.72	73.05	82.54	69.17	44.63	42.68	135.91	37.22	77.42
816.847	70.95	50.39	46.71	65.83	20.39	19.9	92.73	59.36	70.11	60.85	28.33	39.11	117.65	20.47	63.11
817.149	69.21	49.24	50.9	66.35	27.39	23.92	101.06	68.54	76.81	61.51	30.69	40.19	131.05	23.46	73.68
817.452	75.2	47.59	53.45	69.97	25.2	27.71	102.63	61.97	79.1	69.76	37.39	39.27	136.73	29.89	76.46
817.755	77.65	48.87	51.05	69.2	28.03	24.39	102.15	67.94	77.72	63.41	30.33	31.9	130.56	20.64	75.26
818.057	85.85	56.88	54.87	75.24	21.97	27.91	114.55	73.2	82.03	75.87	34.89	33.28	154.01	18.91	85.43
818.36	80.01	55.3	53.85	71.92	33.91	27.46	105.14	71.06	88	72.7	40.81	37.43	136.58	25.3	79.64
818.662	70.97	44.36	48.87	57.82	28.76	26.59	83.1	54.53	68.76	58.89	36.96	33.79	109.69	24.68	61.44
818.965	74.84	47.05	52.47	68.27	27.99	20.28	103.03	60.57	71.1	63.07	29.75	32.49	132.77	24.5	72.35
819.267	75.37	52.82	45.74	69.79	23.05	27.46	97.48	62.92	74.71	60.49	30.36	28.19	131.44	24.2	72.77
819.569	68.49	46.84	41.52	61.59	16.73	11.95	94.57	54.83	70.71	55.91	23.36	25.23	129.13	11.85	72.58
819.872	74.6	47.77	48.68	69.19	25.1	14.59	98.89	66.42	81.74	64.1	36.54	27.85	142.43	19.66	71.7
820.174	81.65	51.58	51.77	70.09	27.81	23.45	99.47	65.67	76.26	65.81	30.84	36.92	131.26	24.82	73.09
820.476	80.4	47.16	50.57	76.99	25.68	24.99	105.69	65.93	80.54	65.18	37.47	35.51	139.76	22.29	71.49
820.778	77.7	52.54	50.47	69.14	26.78	24.47	98.65	61.67	79.6	61.94	33.86	33.44	132.36	23.76	75.67
821.08	72.38	46.29	51.18	68.62	28.09	24.91	93.2	60.25	73.8	62.03	34.66	36.35	126.46	24.04	70.37
821.382	70.99	44.99	49.16	69.45	27.18	24.82	96.6	60.49	71.09	62.41	32.49	36.35	120.92	24.91	70.4
821.684	75.96	46.38	47.37	69.71	27.82	21.81	97.72	61.62	73.98	61.7	31.35	35.72	126.2	25.14	73.34
821.986	77.32	46.72	46.86	71.15	25.19	19.55	97.53	60.67	71.37	60.2	29.22	30.49	130.06	21.86	71.63
822.288	81.95	49.03	50.16	78.11	25.39	20.71	108.57	64.1	76.04	65.03	31.23	33.24	140.49	23.17	79.05
822.589	84.87	51.52	51.77	78.5	26.75	21.63	109.84	65.91	78.76	66.85	31.96	34.61	144	24.57	81.34
822.891	90.59	57.93	57.1	83.53	30.69	25.73	115.4	71.46	84.21	71.78	36.67	38.52	153.3	28	87
823.193	93.54	59.76	59.18	85.27	31.46	25.35	122.55	72.43	87.64	72.91	36.97	38.93	160.93	29.49	88.75
823.494	92.2	59.96	59.81	83.77	32.47	26.39	121.59	72.36	86.33	72.46	37.7	40.09	159.98	29.06	91.19
823.796	93.13	60.66	60.47	83.21	29.9	26.32	126.81	74.02	89.88	74.33	36.71	39.14	166.56	26.77	91.26
824.097	90.83	59.86	60.2	80.91	31.15	27.07	122.77	71.3	86.02	70.95	36.88	39.61	161.8	28.58	89.43
824.399	92.91	60.65	61.38	82.3	31.14	26	127.75	71.64	89.02	74.77	38.4	39.37	168.79	28.61	94.79
824.7	92.3	59.93	60.82	81.12	30.44	25.88	124.79	72.81	87.64	73.2	35.07	39.62	165.87	28.85	93.84
825.001	93.93	62.38	63.01	81.56	30.37	28.26	128.78	73.7	91.49	75.28	36.76	40.49	169.37	27.79	95.67
825.303	88.28	59.39	58.04	78.79	28.77	22.29	124.28	72.06	84.79	72.59	35.36	37.97	163.01	24.59	88.79
825.604	82.43	53.26	54.41	72.42	24.7	21.17	112.7	65.41	81.71	66.84	31.41	34.54	152.94	20.42	81.75
825.905	86.93	56.18	56.25	76.61	28.21	26.53	115.43	69.57	83.98	70.81	31.91	39.95	153.65	24.04	85.83
826.206	83.03	54.84	55.25	72.97	28.47	25.33	112.67	66.04	81.04	67.65	31.45	34.49	147.98	25.92	81.94
826.507	77.41	50.45	50.48	69.81	25.18	23.86	107.27	61.25	77.63	65.02	27.9	34.31	137.7	20.83	76.73
826.808	77.39	48.61	47.83	71.56	24.61	19.12	106.24	62.03	75.96	64.84	29.29	31.62	137.8	20.17	78.37
827.109	82.96	52.31	54.5	78.34	27.63	23.67	110.93	65.97	82.46	65.6	35.04	36.5	147.95	26.73	78.96
827.41	81.3	53.71	52.82	77.82	28.34	23.49	109.83	66.23	78.32	67.8	33.31	35.29	140.89	25.18	79.93
827.711	87.98	57.54	57.41	82.58	29.26	25.15	117.47	71.29	84.78	71.58	36.36	38.09	153.73	27.86	84.88
828.012	94	65.94	63.14	88.1	35.13	29.18	126.62	78.94	91.15	77.26	40.29	43.47	161.83	31.72	95.78
828.312	88.98	57.68	57.88	78.46	31.95	25.06	115.37	73.1	84.66	70.75	35.49	41.51	157.05	29.3	87.81
828.613	93.73	63.51	60.72	81.4	29.9	24.7	123.51	73.21	88.8	73.34	35.97	41.42	165.2	28.56	92.2
828.914	83.87	56.17	57.04	75.92	30.18	25.85	119.02	72.5	82.83	71.44	32.46	36.84	158.73	25.49	86.88
829.214	90.19	61.88	60.82	77.8	34.57	31.25	116.96	72.81	86.33	73.27	40.5	42.52	156.19	28.56	88.56
829.515	90.72	61.68	60.09	77.59	31.23	26.13	119.24	73.45	89.21	73.11	39.15	39.13	164.81	30.33	87.86
829.815	78.58	56.32	55.2	69.22	28.36	23.99	113.73	64.35	81.79	63.63	29.81	35.12	144.36	23.5	83.62
830.115	88.7	65.53	58.4	78.09	33.15	28.74	128.66	76.11	95.14	75	40.9	42.6	167.33	30.14	92.68
830.416	85.39	56.24	59.81	75.71	24.44	18.96	123.88	73.07	85.73	73.93	41.87	39.98	160.38	24.13	83.21
830.716	73.03	49.27	53.75	65.18	23.82	21.39	107.03	59.98	81.35	62.48	29.07	31.18	142.3	22.85	74.89
831.016	91.92	63.54	62.16	80.82	27.62	29.54	116.84	78.72	89.63	79.15	49.9	46.36	153.73	34.58	86.56
831.316	76.78	52.5	50.85	65.5	30.3	23.36	102.39	65.03	74.54	66.69	34.46	31.34	134.18	17.68	75.31
831.617	76.12	51.92	52.43	70.26	30.17	22.88	92.09	62.52	73.31	62.72	35.53	31.77	123.64	20.78	71.73
831.917	82.23	51.69	60.37	75.73	38.32	30.3	105.65	71.31	82.94	72.29	37.05	38.12	139.08	34.6	86.67
832.217	68.69	47.4	44.61	66.04	27.93	23.74	96.8	63.6	68.05	56.05	32.34	29.85	122.53	21.02	62.78
832.517	78.84	52.06	51.29	70.28	32.14	31.28	102.27	65.88	78.51	59	38.32	40.09	130.56	31.4	71.12
832.816	82.95	45.99	50.69	70.29	31.31	24.53	94.48	60.19	78.84	63.02	30.78	38.55	129	29.51	70.53
833.116	79.27	48.58	53.74	69.66	28.34	23.96	100.46	63.73	76.2	58.89	33.95	31.73	128.03	26.66	72.12
833.416	69.88	46.9	50.73	62.61	29.4	25.49	87.76	56.06	68.95	58.9	27.37	31.16	110.48	24.37	69.08
833.716	75.53	44.96	48.97	70.75	27.05	25.66	100.56	62.62	73.1	56.41	32.13	34.32	128.85	21.83	67.18
834.015	84.01	46.45	48.87	71.67	21	22.05	101.95	61.4	75.08	62.7	31.2	31.86	135.52	19.66	71.16
834.315	85.87	53.86	53.26	74.55	24.9	23.44	110.07	66.03	82.22	72.04	32.63	36.68	145.68	23.68	81.07
834.615	83.23	55	54.05	74.08	30.58	26.19	101.94	67	79.1	69.07	36.07	38.65	132.54	27.86	76.56
834.914	83.78	56.69	54.13	76.45	32.21	28.57	108.19	69.32	80.36	66.96	34.48	36.52	146.53	26.19	79.49
835.214	81.83	55.24	52.13	77.13	25.89	21.57	108.31	66.71	80.74	68.18	29.31	32.32	153.08	21.08	79.24
835.513	85.8	51.88	56.11	70.63	19.93	19.27	117.94	64.61	79.43	64.97	30.93	34.55	158.89	18.73	79.61
835.812	89.11	61.64	59.45	76.89	33.82	26.98	117.64	76.73	88.56	69.61	31.27	37.89	158.2	26.1	83.96
836.112	86.93	59.08	64.39	79.37	39.84	27.93	118.3	75.59	86.2	73.95	39.88	43.96	154.28	29.63	91.29
836.411	83.66	49.38	54.29	74.4	26.86	19.33	123.28	73.47	89.04	71.59	30.27	37.75	164.72	17.6	87.12
836.71	74.86	43.13	47.42	68.41	26.64	17.18	106.15	59.72	76.57	69.89	30.15	26.23	148.49	19.76	78.01
837.009	76.41	52.31	60.86	72.38	28.43	27.46	114.11	67.8	84.37	66.92	31.69	42.75	154.73	17.98	76.25
837.308	80.91	53.49	53.96	69.64	31.99	30.23	102.79	62.32	67.77	63.36	38.52	38.96	124.9	29.16	74.41
837.607	72	45.15	39.02	65.53	19.5	19.08	103.18	60.1	76.84	64.17	30.12	33.47	137.15	24.26	71.09
837.906	79.09	52.83	50.71	69.58	16.76	13.89	109.64	60.52	70.45	73.1	27.22	28.59	144.6	14.43	72.73
838.205	66.86	34.93	39.98	56.12	9.71	12.58	91	50.93	64.32	49.76	19.56	20.24	131.81	10.58	53.26
838.504	69.56	52.65	56.59	70.69	19	29.85	95.23	63.99	74.23	55.2	41.27	35.9	121.17	34.95	69.31
838.803	80.16	56.74	63.29	65.13	28.71	25.34	99.18	54.98	79.4	62.06	28.43	31	137.38	21.34	73.7
839.101	72.4	47.38	47.02	65.34	28.42	22.4	107.72	56.76	78.85	64.28	24.6	31.88	127.41	29.62	63.64
839.4	78.76	53.87	54.95	76.76	31.38	30.92	94.37	66.98	72.15	71.34	37.2	36.42	132.27	30.8	74.82
839.699	85.39	53.79	57.44	78.2	23.22	18.09	103.74	61.47	76.54	67.22	24.68	26.05	159.95	21.07	81.26
839.997	71.58	46.32	54.47	64.14	33.99	27.49	110.42	68.08	71.08	70.46	30.07	40.33	129.26	24.28	73.82
840.296	84.94	44.59	54.22	72.05	28.08	19.31	117.19	62.77	82.19	66.01	22.96	31.57	148.74	22.58	85.81
840.594	76.58	52.81	47.21	63.16	31.25	12	96.57	54.22	75.47	64.18	25.91	31.49	133.28	16.63	67.84
840.893	69.75	43.64	50.28	66.86	24.25	18.72	109.55	66.12	77.75	61.39	35.3	37.41	137.66	27.44	75.3
841.191	79.91	54.66	57.1	68.86	32.44	33.06	111.62	69.15	80.92	61.01	32.05	35.26	140.9	30.04	84.7
841.489	69.92	50.94	50.66	65.95	38.27	25.7	88.8	55.68	76.19	58.23	34.4	35.02	124.26	27.76	65.96
841.788	75.74	50.66	51.07	70.11	32.4	30.41	99.61	64.31	76.84	58.39	32.09	38.65	125.56	25.32	69.26
842.086	88.27	50.86	54.5	71.71	25.29	30.55	113.51	74.54	81.59	71.4	28.29	29.28	156.28	25.99	82.35
842.384	91.6	55.09	53.62	79.13	28.78	34.51	131.8	71.62	79.58	71.87	39.86	39.27	168.84	34.03	89.2
842.682	76.32	43.71	50.54	67.6	14.43	25.24	106.74	52	95.41	65.52	33.75	18.87	152.55	6.78	76.28
842.98	72.39	41.03	40.74	71.32	21.99	15.45	84.46	61.59	69.71	50.55	31.4	32.22	118.49	26.29	63.98
843.278	58.91	36.02	52.23	61.34	27.39	25.06	106.05	65.81	87.16	59.82	21.61	20.1	147.88	19.11	69.4
843.576	93.15	66.36	72.34	77.84	36.15	50.05	130.54	90.89	108.99	87.91	43.52	52.94	167.12	32.88	98.69
843.874	63.61	46.3	51.9	54.96	20.55	26.62	88.87	66.06	71.55	56.16	27.86	25.7	120.7	0.27	54.89
844.172	46.29	33.02	46.4	46.03	3.78	-0.01	90.55	60.71	57.24	36.88	15.96	15.87	123	2.73	52.27
844.469	73.67	46.75	47.41	69.72	25.79	23.67	116.15	77.7	99.54	75.81	43.18	31.22	151.67	23.59	95.66
844.767	73.07	42.76	43.14	54.55	16.01	22.33	84.27	62.25	74.92	66.55	16.57	25.85	127.68	19.83	54.04
845.065	64.44	52.92	49.43	65.77	27.21	31.78	98.67	49.27	64.4	55.51	26.49	21.28	130.63	26.21	56.65
845.362	61.33	43.16	50.88	69.77	21.78	12.47	114.11	66.84	61.4	77.28	22.2	23.99	157.17	27.16	90.95
845.66	53.78	59.65	52.31	53.53	27.38	17.48	84.43	56.86	60.22	60.83	37.58	34.91	113.57	21.39	58.36
845.957	94.19	47.85	92.97	63.87	5.42	-4.48	146.14	100.69	115.83	121.91	30.19	30.7	243.95	20.04	112.85
846.255	64.87	35.92	49.56	53.75	22.8	32.98	78.04	43.05	59.87	56.01	38.06	27.79	101.88	21.69	64.4
846.552	73.29	52.23	42.52	76.67	14.02	14.4	100.74	66.76	82.37	51.04	26.29	32.73	128.4	8.9	63.18
846.849	52.39	35.64	29.92	39.11	2.17	18.09	72.92	40.42	63.46	36.7	21.18	14.64	120.9	6.01	52.11
847.147	64.49	57.12	55.92	39.75	27.09	14.06	88.22	68.44	75.03	52.44	38.02	30.51	114.46	24.25	63.38
847.444	56.82	31.77	29.12	45.17	16.27	4.71	96.86	42.94	72.67	60.94	6.24	27.49	125.3	12.32	46.82
847.741	85.11	50.06	65.33	65.89	-2.69	23.7	139.37	42.9	85.21	26.65	8.06	7	162.17	3.05	51.49
848.038	68.35	61.67	42.45	47.66	17.74	-1.9	94.78	38.72	80.69	65.56	25.47	12.29	140.62	15.88	69.85
848.335	79.63	40.03	39.17	77.8	28.84	7.06	102.5	68.46	87.99	53.35	33.28	46.78	141.22	23.39	53.92
848.632	75.44	48.04	25.86	57.49	25.73	24.31	76.89	42.26	58.94	52.18	30.96	18.57	114.92	22.34	53.16
848.929	48.03	24.93	5.5	25.43	-26.93	-14.59	68.49	25.05	27.68	47.54	-11.55	4.98	84.86	-24.44	28.33
849.226	73.79	53.99	51.74	68.86	16.35	56.35	124.21	61.27	60.87	68.26	20.33	34.79	132.95	13.16	57.36
849.523	68.17	43.13	57.71	37.93	8.4	16.45	82.13	38.97	77.22	56.11	31.22	26.5	117.91	21.65	49.93
849.819	44.1	50.22	50.19	62.17	33.27	25.26	76.92	38.44	64.12	60.81	21.62	14.69	95.14	21.52	65.08
850.116	37.37	26.3	38.62	35.05	-9.03	10.74	81.17	29.74	44.74	38.01	11.52	11.41	113.93	-9.26	34.96
850.413	67.93	53.19	49.02	58.99	30.18	28.36	84.21	58.03	71.27	64.31	21.85	31.68	130.02	-2.53	63.14
850.709	77.34	52.62	51.7	56.52	-5.31	20.67	101.5	52.77	71.28	73.95	28.76	28.77	156.88	11.65	73.83
851.006	36.82	58.15	52.69	62.51	23.44	24.1	119.02	47.67	77.4	72.11	17.07	11.68	153.75	-9.93	51.75
851.302	69.83	71.98	47.27	70.51	17.6	37.92	105.56	58.67	86.24	97.23	11.87	29.97	146.2	21.95	85.75
851.599	61.54	41.14	68.46	65.16	17.26	42.36	72.2	44.58	59.89	70.6	29.25	37.1	143.13	21.14	63.2
851.895	68.78	40.97	52.23	55.67	13.66	35.21	104.57	56.47	71.48	76.96	32.89	27.9	124.53	33.67	54.91
852.191	74.68	65.76	76.09	70.36	32.96	30.99	107.12	83.28	86.82	91.68	29.35	46.9	152.28	28.22	83.87
852.488	82.55	54.09	59.72	95.08	28.97	20.91	156	77.54	100.86	95.49	30.92	41.94	190.67	40.64	69.54
852.784	28.95	6.5	0.94	9.3	-56.94	-32.21	99.29	6.91	33.89	38.19	-16.38	-11.99	131.44	-31.5	19.21
853.08	67.84	52.07	25.69	45.38	2.48	2.13	81.21	59.85	53.78	63.12	20.37	17.77	119.74	10.64	49.03
853.376	81.07	46.83	52.89	61.94	21.74	19.96	88.52	68.4	79.87	67.41	19.36	20.98	127	4.85	74.55
853.672	99.3	54.73	81.36	64.38	24.49	34.94	104.8	40.51	101.1	63.9	27.81	20.48	138.33	18.75	51.62
853.968	91.7	60.21	55.66	82.2	49.81	39.64	78.47	64.7	78.25	73.57	30.92	47.54	130.85	11.35	72.58
854.264	53.72	14.38	6.22	30.58	-10.05	-5.55	63.02	10.76	45.42	43.31	1.96	-21.47	87.59	4.39	26.87
854.56	81.59	53.86	45.66	71.17	17.32	32.99	83.91	71.3	75.67	64.41	33.03	29.34	107.47	30.09	56.55
854.855	59.17	28.43	35.37	52.73	12.93	13.57	69.95	50.02	53.42	60.36	31.99	12.07	108.75	8.82	63.51
855.151	83.37	67.45	46.71	50.87	35.38	36.8	108.1	51.88	74.75	55.29	24	31.86	136.48	1.87	74.03
855.447	86.12	77.63	64.52	99.21	10.61	32.02	130.32	71.83	90.14	72.55	31.15	47	164.39	10.27	73.92
855.743	61.16	36.11	33.6	44.04	14.54	21.28	97.66	43.59	58.34	48.94	30.97	14.13	118.02	25.91	79.47
856.038	33.52	28.5	25.4	42.08	-3.04	-6.45	94.85	16.56	63.7	62.68	-2.61	3.83	155.72	-21.16	48.37
856.334	37.08	15.95	7.97	38.59	-16.03	-27.9	88.09	37.77	53.42	24.64	-18.06	12.95	127.17	-51.35	19.29
856.629	83.53	59.98	32.84	35.58	28.27	-5.89	96.65	55.14	78.8	38.43	21.09	22.9	109.57	16.72	46.6
856.925	70.75	67.02	73.98	71.76	50.64	41.09	118.91	59.43	92.57	77.23	42.26	56.58	143.02	33.55	80.36
857.22	85.1	46.06	69.63	50.35	9.48	36.43	100.29	45.87	104.67	66.49	29.66	44.32	143.55	3.18	60.72
857.515	60.61	38.93	60.94	60.81	15.29	21.89	103.02	78.54	56.35	58.87	26.45	48.85	139.41	19.03	70.52
857.81	88.23	62.23	69.23	84.43	42.54	32.85	103.91	72.61	75.99	76.78	54.04	39.71	126.73	53.32	77.53
858.106	59.51	46.21	31.52	69.1	-13.81	6.87	112.53	86.57	74.85	51.64	15.87	31.91	177.65	10.38	83.16
858.401	48.39	43.69	21.55	43.81	1.72	7.06	84.09	49.16	64.93	42.36	-7.33	29.63	110.48	13.73	39.66
858.696	75.42	65.44	73.39	65.57	24.8	37.67	113.47	77.67	79.28	61.79	34.42	31.29	138.73	24.83	67.81
858.991	63.62	60.05	60.49	60.51	33.3	41.49	88.39	54.37	74.19	73.05	39.36	50.35	124.21	40.2	66.21
859.286	58.5	47.88	57.39	57.78	34.33	25.16	64.23	54.04	53.88	63.67	34.73	47.84	90.42	3.57	49.57
859.581	54.89	43.62	29.8	38.58	9.33	38.74	61.8	57.14	57.17	67.05	37.72	48.7	124.82	29.08	61.83
859.876	60.89	68.38	58.21	73.25	30.18	48.81	87	61.88	66.98	61.39	29.74	46.5	134.71	52.17	64.12
860.17	59.91	54.13	46.05	64.04	32.12	36.93	108.43	46.38	57.8	48.84	15.65	24.86	112.07	26.6	63.49
860.465	45.91	21.54	25.7	25.72	6.51	30.25	52.6	24.51	38.12	18.52	8.98	-3.22	101.03	-7.58	42.86
860.76	72.58	45.04	45.95	52.51	26.87	27.46	85.94	40.98	83	53.46	36.3	32.98	121.25	21.9	68.72
861.054	96.53	57.07	61.01	80.29	-18	-10.27	195.91	89.71	104.11	83.12	65.86	8.68	257.56	22.93	108.17
861.349	47.73	36.62	42.69	34.21	18.06	11.01	78.84	49.63	47.27	56.92	21.68	25.01	101.94	17.02	64.4
861.644	69.99	28.4	57.51	38.46	6.41	-3.14	106.2	66.74	79.27	54.42	1.69	12.16	119.21	3.88	63.1
861.938	63.51	37.2	49.21	59.03	33.3	32.22	71.47	56.97	52.39	52.26	25.49	35.88	94.87	39.69	56.31
862.232	70.82	36.03	40.58	46.21	34.72	30.23	82.16	58.42	51.84	54.26	12.01	35.54	124.71	16.93	59.79
862.527	50.82	5.35	32.28	17.97	-17.05	-1.71	89.5	45.14	63.06	32.63	-4.69	15.39	113.77	10.99	36.57
862.821	57.63	-3.34	51.45	31.62	23.13	6.9	115.63	20.69	35.68	33.25	20.08	14.62	112.69	10.96	42.6
863.115	45.29	54	41.96	45.19	44.51	14.82	75.36	54.6	44.49	62	25	39.85	108.49	11.89	45.35
863.409	59.9	38.99	47.11	54.41	12.54	24.46	93.69	57.68	61.73	53.52	28.01	34.3	93.05	8.17	48.79
863.704	56.31	32.83	38.89	61.45	25.64	26.96	88.09	57.9	58.04	64.66	33.22	34.44	97.07	20	38.83
