"Clinopodium_vulgare_L__P_1"	"Clinopodium_vulgare_L__P_2"	"Clinopodium_vulgare_L__P_3"	"Clinopodium_vulgare_L__P_4"	"Hypericum_perforatum_L__P_1"	"Hypericum_perforatum_L__P_2"	"Hypericum_perforatum_L__P_3"	"Hypericum_perforatum_L__P_4"	"Galium_verum_L__P_1"	"Galium_verum_L__P_2"	"Trifolium_pratense_L__P_1"	"Trifolium_pratense_L__P_2"	"Trifolium_pratense_L__P_3"	"Leucanthemum_vulgare_L__P_1"	"Leucanthemum_vulgare_L__P_2"	"Leucanthemum_vulgare_L__P_3"	"Leucanthemum_vulgare_L__P_4"	"Leucanthemum_vulgare_L__P_5"	"Achillea_millefolium_L__P_1"	"Achillea_millefolium_L__P_2"	"Achillea_millefolium_L__P_3"	"Ranunculus_repens_L__P_1"	"Jasione_montana_L__P_1"	"Jasione_montana_L__P_2"	"Eupatorium_cannabinum_L__P_1"	"Eupatorium_cannabinum_L__P_2"	"Erica_tetralix_L__P_1"	"Erica_tetralix_L__P_2"	"Ulex_europaeus_L__P_1"	"Ulex_europaeus_L__P_2"	"Achillea_millefolium_L__P_4"	"Achillea_millefolium_L__P_5"	"Reynoutria_japonica_L__P_1"	"Reynoutria_japonica_L__P_2"	"Reynoutria_japonica_L__P_3"	"Reynoutria_japonica_L__P_4"	"Reynoutria_japonica_L__P_5"	"Reynoutria_japonica_L__P_6"	"Reynoutria_japonica_L__P_7"	"Reynoutria_japonica_L__P_8"	"Reynoutria_japonica_L__P_9"	"Reynoutria_japonica_L__P_10"	"Reynoutria_japonica_L__P_11"	"Thymus_praecox_L__P_1"	"Thymus_praecox_L__P_2"	"Trifolium_pratense_L__P_4"	"Trifolium_pratense_L__P_5"	"Centaurea_nigra_L__P_1"	"Centaurea_nigra_L__P_2"	"Centaurea_nigra_L__P_3"	"Centaurea_nigra_L__P_4"	"Rhinanthus_angustifolius_L__P_1"	"Rhinanthus_angustifolius_L__P_2"	"Prunella_vulgaris_L__P_1"
62.67	114.83	31.64	73.72	23.57	65.93	9.71	83.3	67.58	75.17	60.79	33.54	122.22	88.92	73.13	107.12	83.66	68.61	80.91	117.44	96.07	57.72	62.9	44.98	63.5	116.14	72.26	48.72	112.59	86.24	31.69	37.66	55.37	32.56	37.05	23.74	38.75	113.88	73.32	55.03	75.19	17.98	78.25	79.18	31.73	44.33	32.8	46.64	93.29	71.26	40.74	28.35	51.79	38.05
61.98	112.12	30.2	72.39	24.45	65.47	11.05	82.49	66.51	74.44	59.59	31.41	120.12	87.97	72.47	106.19	82.92	68.3	80.95	115.29	94.98	57.32	62.49	46.05	63.85	116.48	70.11	49.28	112.39	87	31.75	36.02	54.22	31.99	34.38	24.33	37.43	112.16	73.73	55.23	72.79	18.05	76.95	78.56	32.15	44.84	32.83	45.48	91.3	72.28	38.81	26.45	53.5	39.25
63.93	113.13	30.73	71.57	23.47	66.04	11.7	83.71	68.71	73.93	61.27	32.84	120.66	87.41	75.04	105.33	84.13	68.64	79.73	116.19	95.4	58.51	64.28	45.88	63.85	116.01	70.5	50.83	112.85	84.71	34.03	36.81	54.27	30.19	34.96	24.87	39.66	113.94	74.34	54.84	75.1	18.83	77.34	79.43	30.71	44.88	33.79	45.14	92.27	71.36	38.67	26.31	52.64	40.58
62.27	113.93	31.94	71.83	25.26	66.45	11.38	82.64	69.64	75.91	60.55	33.36	122.79	88.9	76.87	107.35	84.32	69.17	80.09	118.13	94.07	57.21	63.15	48	65.07	117.35	73.09	51.9	111.36	85.91	33.95	37.48	56.82	31.7	35.44	25.1	39.88	113.11	75.6	54.41	72.69	19.19	77.24	80.24	32.4	46.75	33.74	47.54	91.39	71.26	40.24	27.59	53.69	40.21
64.25	114.81	31.28	72.06	25.11	68.26	9.59	82.93	68.24	77.48	62.44	33.53	122.6	88.95	75.06	107.71	84.04	69.8	82.04	118.3	97.6	59.17	62.95	46.82	65.55	117.33	74.5	51.17	113.44	88.83	33.48	38	54.93	33.63	37.27	26.25	40.64	114.21	73.64	57.64	75.38	19.51	78.33	79.29	32.71	47.7	33.42	48.05	93.15	73.65	40.61	27.1	53.6	39.62
61.44	112.9	32.53	71.28	24.83	66.3	11.56	82.15	67.28	75.81	60.85	34.13	120.19	86.94	73.89	106.48	82	69.05	81.07	116.32	95.61	58.13	61.81	45.42	63.34	113.81	72.76	51.58	111.21	84.33	32.88	37.31	52.5	32.3	35.9	23.86	38.89	112.23	73.1	56.11	72.47	19.83	78.29	78.97	32.05	47.56	33.38	46.38	92.46	69.82	39.74	25.91	53.13	39.86
62.17	116.9	31.87	73.91	23.3	67.06	10.69	83.38	70.05	76.79	60.48	32.77	122.52	89.86	73.98	108.12	83.77	68.66	81.29	121.03	96.36	58.03	63.68	46.92	65.23	118.15	75	49.44	113.62	87.77	30.37	37.02	54.13	31.86	36.2	26.03	39.42	115.71	74.46	54.3	74.61	18.59	79.85	81.12	31.27	47.8	34.07	47.29	94.8	70.86	38.91	26.68	54.66	38.66
61.5	114.05	32.7	72.24	25.33	66.61	12.34	82.15	67.93	75.25	61.89	33.55	121.7	88.22	74.57	105.8	83.64	68.92	78.85	116.35	96.79	58.34	63.59	46.65	64.65	113.96	74.28	52.02	113.45	87.26	33.05	37.84	55.08	32.48	35.87	26.21	39.25	112.76	72.07	54.94	73.9	19.66	77.57	80.03	33.15	45.8	33.86	48.31	92.27	73.06	39.76	28.84	52.5	40.14
62.46	114.01	32.65	72.83	25.29	65.79	11.84	81.88	67.8	76.9	60.46	34.81	120.4	85.66	74.48	106.74	81.61	70.21	80.21	116.51	94.35	59.86	63.05	46.15	64.06	115.11	73.68	50.45	112.36	85.36	32.89	37.97	54.61	32.99	38.22	26	39.69	111.72	75.68	54.29	73.74	18.59	77.99	81.34	33.06	45.92	34.98	45.84	93.08	71.68	41.01	27.59	54.77	39.1
61.92	115.8	32.27	72.34	26.3	67.46	12.14	81.93	68.84	77.12	60.59	34.66	121.32	86.56	74.18	105.57	82.18	70.28	81.78	118.74	97.04	59.69	64.76	46.86	66.19	115.54	72.8	50.9	113.11	86.94	33.2	39.13	55.47	33.56	38.21	26.07	39.35	112.95	76.33	55.04	73.86	18.79	77.36	79.93	33.43	48.48	33.89	47.38	94.14	71.58	42.85	29.06	53.35	41.59
61.95	116.62	32.24	74.01	24.95	65.94	9.62	83.13	67.51	77.93	60.69	32.73	123.17	89.55	74.49	106.7	81.84	70.21	79.01	118.28	95.63	57.87	62.85	46.79	62.85	117.84	72.3	51.26	114.44	86.22	31.95	37.55	54.39	32.38	37.65	25.49	38.6	114.46	74.92	55.21	76.46	17.4	80.07	79.62	33.75	45.56	34.58	44.99	93.29	71.59	40.65	27.87	52.72	40.79
62.5	117.21	32.56	73.37	25.37	66.11	11.2	82.84	68.56	77.61	59.07	32.67	123.57	89.78	74.56	107.74	83.53	70.46	80.4	118.08	96.9	58.97	63.78	47.39	64.49	115.6	72.41	50.6	114.1	86.67	32.39	36.97	53.92	32.07	36.7	25.92	41.09	114.71	74.49	55.57	73.49	19.72	79.46	80.56	32.58	44.83	35.49	47.06	93.71	71.55	41.05	26.06	53.29	40.62
62.04	116.54	31.15	76.16	25.65	67.02	8.89	84.03	69.98	77.47	60.84	32.99	125.28	87.71	72.52	108.14	85.09	70.95	81.5	120.51	97.75	58.94	64.23	48.2	64.62	118.67	73.63	51.43	114.91	87.42	31.14	36.83	54.44	31.36	37.6	25.63	38.72	115.34	75.58	55.38	75.7	18.1	78.31	83.41	31.94	46.15	33.36	47.68	94.19	74.47	40.73	25.11	53.89	41.18
61.39	114.35	30.82	74.56	23.81	67.12	10.39	84.68	68.51	77.28	60.26	33.41	124.34	87.63	73.55	106.6	84.25	69.25	82.1	118.46	97.73	59.02	63.4	46.52	65.1	115.44	74.37	49.8	114.1	86.9	32.13	36.71	54.12	32.39	37.68	25.32	38.26	114.62	75.27	54.97	75.32	19.61	78.86	83.18	31.3	46.58	33.54	46.61	91.32	73.32	39.01	28.43	52.36	40.17
62.73	118.43	32.16	75.08	25.11	66.88	11.31	84.33	69.55	76.89	62.26	34.03	126.46	89.8	73.45	106.33	85.5	69.42	82.27	119.43	99.73	60.53	65.04	48.2	66.99	119.14	73.29	51.6	114.54	89.39	33.55	37.25	56.05	33.05	37.57	27.2	38.69	115.48	77.31	54.53	76.16	19.73	79.14	82.75	33.62	47.94	33.55	46.97	95.79	74.04	43.9	27.65	55.21	41.22
63.29	120.03	33.76	74.99	26.22	68.59	11.46	86.38	72.51	78.19	61.63	34.54	125.82	90.7	76.69	110.78	86.71	72.22	83.23	121.11	99.19	61.63	65.71	49.12	66.79	121.7	76.68	52.54	117.24	89.57	35.17	37.98	58.14	33.76	38.83	26.28	39.5	117.78	78.82	57.09	76.63	20.05	80.97	81.66	32.66	47.57	34.48	49.98	96.94	74.8	40.84	28.02	55.57	42.03
63.33	119.11	31.28	74.54	24.6	68.86	11.35	84.16	70.83	78.84	62.49	34.61	126.62	91.06	76.2	108.62	85.11	72.43	82.84	121.58	98.96	59.85	64.65	48.2	64.63	118.02	74.69	50.43	115.45	86.82	32.21	37.55	56.21	34.39	36.21	25.97	38.49	115.91	75.56	55.62	75.97	19.33	80.42	81.37	32.52	47.38	34.36	48.51	96.25	75.98	43.04	26.85	55.51	41.61
63.64	121.31	32.42	74.88	25.59	68.99	12.11	84.73	71.35	78.28	64.17	35.95	126.86	91.62	78.87	110.57	86.94	73.83	84.05	121.42	101.25	62.39	66.29	49.24	68.27	122.59	76.66	53.3	118.17	89.31	33.38	38.25	55.33	33.82	39.38	27.11	39.74	118.38	78.66	57.09	76.84	20.38	81.91	85.45	34.01	46.85	34.74	49.05	98.28	75.46	42.8	27.72	57.71	42.36
64.6	120.38	33.17	75.75	26.5	68.29	12.28	85.82	70.73	78.69	62.33	34.94	126.45	91.78	77.25	109.73	86.67	73.37	84.24	120.59	100.4	60.83	65.2	48.68	69.13	121.39	76.57	52.74	117.56	88.43	34.09	41.1	56.04	33.47	38.76	27.1	38.68	117.1	76.65	56.6	77.63	20.88	81.21	84.96	33.06	48.6	35.69	50.51	99.54	74.85	43.82	28.92	56.49	43.21
62.08	118.52	34.1	75.75	25.3	69.84	11.33	86.13	70.97	77.92	61.91	35.61	125.32	90.05	74.17	109.58	87.18	72.01	82.01	121.88	99.7	62.2	65.2	48.96	65.02	117.57	75.03	51.92	115.73	87.3	32.61	37.79	55.5	33.76	38.14	26.9	39.86	116.4	77.29	56.52	77.68	20.06	82.62	82.77	33.49	47.83	35.62	49.83	95.56	74.58	41.61	26.64	55.64	40.84
64.2	118	30.77	73.72	24.63	67.68	9.49	85.11	70.55	77.79	62.36	34.08	124.53	90.59	74.63	106.92	84.87	69.89	82.06	121.22	98.41	59.76	66.53	47.78	65.79	119.53	75.18	52.54	115.33	87.78	33.59	38	54.44	34.4	36.69	26.14	38.72	115.77	77.03	54.48	75.56	18.18	81.07	83.07	32.66	46.42	35.85	47.23	97.93	74.62	41.03	26.11	54.5	40.3
61.84	119.14	31.24	73.87	25.88	68.08	11.52	84.19	69.96	78.44	59.82	34.38	123.21	89.06	74.21	107.53	83.14	68.93	81.97	118	98	60.14	64.89	46.72	63.76	118.78	74.66	51.52	114.37	86.86	30.98	38.66	55.59	32.81	37.35	26.58	38.76	114.92	75.31	54.75	74.96	18.83	79.82	82.51	32.23	47.78	33.65	46.07	96.28	73.29	40.77	26.29	53.27	41.28
63.43	117.5	32.95	74.29	26.71	68.05	12.15	84.83	70.02	77.34	61.51	34.99	124.21	92.5	76.1	106.74	84.6	71.27	81.98	119.17	97.29	61.06	64.71	47.86	69.06	119.75	74.67	52.67	115.44	88.57	34.23	39.01	55.68	33.67	38.22	25.57	38.76	115.5	76.12	55.93	75.94	19.12	80	83.15	34.24	46.96	34.49	48.27	95.7	73.92	40.19	27.1	55.92	42.63
63.02	114.07	32.19	75.34	24.95	68.03	10.77	83.34	68.44	76.92	60.65	34.43	123.77	89.06	73.29	107.2	83.22	68.53	79.35	116	98.1	59.63	63.2	46.14	64.31	118.65	73.92	51.06	113.04	86.29	33.95	37.89	56.12	32.42	38.18	25.99	38.81	114.41	75.49	55.37	74.46	20.05	79.49	80.42	33.14	47.86	34.23	48.28	93.34	72.64	40.7	27.34	54.11	42.53
63.32	116.49	32.13	72.04	26.33	69.08	11.05	81.51	68.55	76.66	61.38	33.15	122.47	88.5	74.39	106.25	84.1	68.91	80.69	117.88	96.41	58.88	63.09	45.76	64.73	117.15	74	52.15	112.6	85.03	34.11	36.95	54.16	31.61	36.12	25.21	37.29	114.62	73.13	56.02	75.79	20.02	79.23	80.61	31.47	45.78	34.62	48.18	94.9	71.73	39.09	26.8	54.49	39.27
62.99	118.19	31.55	75.69	25.82	69.03	10.16	85.28	70.53	78.33	63.12	34.56	124.61	91.82	76.3	108.33	86.26	72.08	83.23	121.1	97.48	59.96	64.55	47.54	66.42	120.6	75.64	51.18	116.79	87.96	33.33	38.33	55.81	34.25	38.4	25.85	39.99	115	74.87	56.11	76.96	19.21	80.41	82.06	33.86	45.72	35.6	47.07	96.55	74.67	40.89	28.18	55.41	41.8
62.71	117.49	32.17	74.05	25.09	68.13	11.17	84.33	68.29	78.07	62.26	33.34	124.1	88.83	75.13	106.33	83.68	69.04	80.47	118.14	96.43	58.72	62.66	46.44	63.57	116.94	73.26	51.23	113.49	86.01	32.54	37.35	54.04	32.37	36.28	25.1	37.86	112.97	75.6	55.31	73.41	19.96	78.48	80.24	33.13	46.46	34.72	47.65	93.61	72.36	43.02	26.78	54.27	40.38
63.88	120.38	32.87	75.62	26.48	68.81	11.53	84.8	71.27	79.14	61.93	34.06	123.9	89.25	75.61	108.8	83.7	70.75	82.2	119.54	98.74	59.86	63.41	47.95	65.31	118.79	73.07	52.51	113.92	86.47	32.25	36.5	54.06	32.05	37.34	26.41	38.6	113.61	74.17	54.19	74.62	20.23	77.58	81.32	33.08	46.4	34.49	48.41	96.25	72.74	41.79	27.24	52.79	42.29
64.79	123.11	33.09	77.19	25.24	68.47	11.3	87.05	70.08	78.62	63.72	34.8	127.07	91.93	75.41	109.82	85.48	71.19	82.81	121.07	101.01	60.16	63.93	48.33	66.59	120.37	75.01	51.93	116.11	87.36	32.78	38.14	56.01	32.87	36.75	26.23	39.07	115.63	75	56.53	74.61	20.65	78.82	83.22	33.18	45.99	34.06	48.63	98.06	74.22	41.4	27.77	54.43	41.64
65.19	125.08	35.04	78.01	26.38	70.88	11.78	88.32	73.96	82.56	65.03	36.44	131.88	93.35	77.23	111.81	88.15	74.53	84.81	124.74	104.32	61.15	66.88	49.91	69.23	124.95	78.27	54.42	119.57	89.31	34.93	39.02	57.21	34.15	40.1	28.05	41.78	120.39	79.32	58.19	77.68	21.44	82.63	85.85	34.21	48.34	36.2	50.83	101.51	77.4	44.25	28.74	57	43.4
65.57	123.08	34.49	77.42	27.89	71.12	12.24	88.19	71.01	81.01	64.84	37.13	132.22	92.82	78.39	110.59	87.28	73.11	86.33	126.21	105.19	63.25	68.23	50.4	70.55	125.07	80.32	54.35	120.74	91.47	34.93	40.7	58.27	34.88	40.53	28.4	41.62	122.55	80.41	59.07	79.69	21.69	84.86	87.94	35.28	48.41	35.73	52.11	102.48	78.91	44.61	30.08	57.67	44.13
64.69	122.33	33.51	78.47	26.5	70.61	11.81	87.34	73.2	80.95	64.04	36.12	132.9	94.03	77.93	111.72	88.75	74.17	86.67	126.78	104.61	64.23	68.93	50.96	69.55	127.49	78.06	55.8	123.3	92.78	35.09	40.66	57.9	35.04	38.75	26.86	41.56	123.91	82.05	59.57	80.96	21.51	84.84	88.62	35.5	49.96	36.77	52.35	104.34	79.06	44.41	29.09	57.93	45.12
63.63	120.45	31.98	76.94	25.98	70.76	11.26	87.35	71.65	80.76	62.55	35.77	130.33	93.47	77.82	111.05	87.24	74.32	84.05	123.78	102.69	62.02	68.16	48.55	68.58	124.75	77.95	54.11	121.26	92.59	35.04	39.19	57.97	34.78	39.18	27.65	40.89	123.16	80.53	59.04	79.53	20.61	83.7	87.77	35.1	49.39	36.62	51.44	102.21	77.44	43.59	29.33	57.95	43.92
65.29	124.11	34.77	79.37	26.21	71.75	11.52	88.36	74.37	82.71	65.11	34.75	132.33	96	78.27	114.46	88.86	76.34	86.77	128.13	104.88	64.86	69.67	49.45	69.55	128.55	79.55	55.16	124.81	94.64	35.71	40.55	58.63	36.01	40.42	28.9	42.09	124.59	81.41	60.84	81.49	21.3	84.52	90.5	35.32	50.91	36.49	52.2	105.01	80.56	44.28	28.99	58.69	47.13
65.87	120.45	34.07	78.08	26.05	69.98	11.23	87.95	74.97	81.07	62.46	35.86	131.74	92.71	77.17	112.89	89.03	75.94	86.3	124.82	104.36	64.08	66.46	51.32	69.63	125.61	78.59	54.16	122.54	92.95	34.77	38.12	58.11	35.59	40.93	27.19	40.9	121.03	81.28	58.67	79.83	21.48	84.91	86.77	34.91	49.6	37	51.72	103.6	77.96	44.18	28.56	58.65	43.68
64.24	121.01	33.6	76.52	25.67	69	11.44	86.62	72.08	79.91	61.29	35.26	129.5	92.05	77.15	110.65	87.15	75.65	84.66	124.24	103.4	62.84	69.14	49.54	67.66	125.07	79.1	54.26	119.77	89.65	33.97	38.46	57.49	34.22	40.36	27.36	40.75	118.93	80.66	57.6	78.47	20.65	84.05	86.35	33.07	47.37	35.33	50.15	100.36	76.07	43.21	27.64	57.07	43.59
61.71	119.64	32.52	74.39	26.89	67.72	10.98	86.16	70.52	77.53	62.24	35.15	125.84	90.62	76.09	106.92	85.71	72.58	82.76	123.58	101.62	60.49	66.97	48.33	67.29	122.23	75.49	50.81	117.52	89.03	33.87	36.58	56.28	33.48	38.24	27.14	39.76	118.92	78.38	56.91	77.81	17.91	81	82.92	32.25	48.36	35.41	48.78	98.43	75.13	42.11	28.03	56.37	43.25
63.1	117.84	32.79	74.34	25.7	68.14	11.41	85.49	70.7	77.66	61.44	35.34	125.79	89.68	76.17	108.25	86.36	71.99	84.29	122.58	102.08	60.89	65.73	48.86	65.45	119.65	75.34	51.16	118.32	88.07	34.46	37.9	56.52	34.37	38.44	26.67	39.72	117.46	77.58	56.89	76.82	19.5	82.92	83.98	34.22	49.13	34.84	49.76	98.01	75.28	42.79	29.12	55.4	42.71
61.66	115.08	30.14	71.39	23.64	65.27	9.73	82.05	67.71	76.35	59.3	33.9	123.39	87.64	74.57	104.47	83.29	69.65	80.28	117.77	96.82	58.42	62.98	44.89	64.41	117.52	72.66	50.3	114.05	86.6	32.48	36.73	53.39	31.57	36.9	25.49	38.99	114.6	75.83	56.01	73.75	19.58	79.16	80.37	31.87	45.01	33.36	46.37	95.32	73.13	39.81	25.33	52.35	41.51
63.38	119.37	31.13	74.17	26.48	67.87	11.88	86.15	70.37	80.32	62.26	34.82	127	89.63	77.35	110.01	86.22	70.46	82.43	121.64	100.78	60.23	64.77	48.18	64.84	120.91	74.8	52.99	115.69	89.62	34.12	37.58	56.52	33.63	39.12	25.96	38.8	118.14	78.6	55.31	76.9	19.51	80.48	82.42	31.68	48.4	35.53	47.97	97.23	75.11	42.87	27.2	54.93	43.29
61.92	114.2	31.58	70.92	23.9	66.32	9.85	84.74	68.6	78.02	61.07	33.37	124.44	88.3	74.15	107.43	85.79	71.46	81.25	120.13	97.55	58.62	65.5	47.35	64.61	118.31	75.62	50.38	113.56	86.28	33.49	38.81	55.09	31.68	37.96	27.63	39.35	115.32	75.24	55.43	75.26	18.09	78.92	81.44	31.67	45.85	33.65	47.22	95.9	72.12	38.99	26.61	53.52	41.29
64.41	116.45	34.37	74.23	26.23	66.53	11.72	84.26	69.5	78.32	61.35	33.87	123.16	91.48	75.01	108.08	85.12	69.44	82.58	121.21	97.59	60.06	63.71	47.65	64.78	117.67	75.35	52.7	114.43	87.44	35.33	39.67	53.81	34.8	38.85	26.52	41.07	117.35	76.7	55.72	77.3	21.25	80.72	82.82	34.06	48.71	34.7	48.07	97.72	74.13	41.58	29.49	57.01	41.26
62.4	114.46	31.17	73.52	24.53	66.34	10.05	83.35	68.93	77.67	61.55	32.28	121.59	86.49	73.73	105.43	83.23	69.47	80.99	115.18	95.24	57.22	64	45.86	65.15	116.31	74.16	50.4	112.07	87.9	33.63	35.9	54.81	34.23	37.69	26.73	38.42	115.12	74.95	56.65	73.75	19.35	79	82.1	33.2	46.4	34.54	46.43	94.35	72.58	41.87	27.62	53.8	42.23
60.94	118.03	29.16	72.27	23.73	65.18	8.01	82.94	68.26	74.55	59.8	32.65	122.3	86.28	74.72	109.1	84.13	68.92	81.52	117.94	97.2	59.81	62.73	47.18	62.8	117.06	75.45	50.06	111.19	86.3	33.79	36.53	53.32	30.4	35.61	24.29	39.62	115.77	74.47	55.29	74.65	17.52	77.76	79.19	30.88	44.38	33.51	44.98	94.58	72.79	40.24	25.52	52.67	41.66
64.89	115.52	31.14	74.4	24.83	69.14	9.63	84.85	70.4	76.79	61.1	33.87	120.43	89.79	75.27	109.65	85.07	71.05	81.29	118.77	98.66	59.18	64.58	48.67	64.87	117.5	74.47	49.51	114.25	87.86	35.3	40.47	55.24	31.52	37.78	26.92	39.73	117.44	75	55.48	75.45	21.1	78.97	82.97	32.51	46.68	33.41	45.91	94.59	71.5	41.7	27.59	54.71	41.95
61.01	112.5	30.49	71.81	22.9	65.05	8.17	80.63	67.39	73.42	59.08	31.93	119.94	86.98	72.67	104.87	82.7	67.94	78.16	115.19	94.49	56.88	61.61	45.77	63.02	114.07	72.11	49.78	111.59	85.27	32	36.36	52.14	30.28	36.04	25.38	38.17	112	74.76	53.79	73.15	17.8	77.99	78.37	30.36	43.97	32.32	44.75	94.35	71.43	38.69	27.38	52.39	39.98
62.38	113.88	32.96	72.4	26.12	67.51	11.95	82.73	68.06	76.82	60.19	33.41	118.67	87.66	73.64	104.41	83.83	69.49	79.97	115.44	97.22	58.95	63.32	47.63	64.45	116.43	73.64	51.86	110.15	86.78	33.65	39.16	54.54	32.98	37.72	26.71	40.44	113.82	73.72	55.53	76.23	20.62	77.65	80.26	32.73	47.33	34.61	45.9	92.39	72.73	42.43	26.77	52.62	40.82
61.78	111.94	30.56	71.67	22.92	65.68	9.86	80.55	66.06	74.39	57.12	33.07	116.22	85.17	71.08	104.62	79.55	68.46	77.84	114.75	92.49	57.13	60.79	44.76	60.65	113.66	70.44	49.12	108.2	83.2	31.25	35.43	52.07	30.88	35.26	24.73	36.02	111.02	72.24	54.57	71.06	19.71	76.25	77.55	29.8	44.35	33.77	44.94	89.85	67.76	39.18	27.82	52.53	42.05
61.85	111.98	29.79	71.28	24.11	64.1	11.66	80.44	67.16	76.94	60.98	32.59	119.79	84.01	74.66	104.8	81.28	69.57	78.35	115.22	94.26	57.12	60.18	46.16	62.03	113.7	71.34	49.72	110.85	86.65	34.39	36.86	51.99	30.3	38.37	25.74	38.73	111.49	72.67	53.11	71.56	19.39	77.24	80.2	33.48	46.63	34.92	47.17	91.98	70.24	40.19	28.99	52.86	42
63.47	114.31	30.94	69.83	25.9	67.98	11.26	83.06	68.8	74.75	59.73	34.19	118.84	85.59	74.87	105.98	82.48	70.22	78.88	117.11	95.07	58.5	64.78	44.51	63.34	115.07	72.3	52.05	110.74	86.77	34.32	36.63	51.81	31.16	37.94	25.44	39.27	112.58	74.46	54.65	74.74	18.72	76.32	79.58	31.53	44.69	32.25	46.53	93.95	70.41	38.25	25.12	51.88	41.29
63.45	114.32	30.44	73.95	23.38	64.6	10.45	81.92	68.43	76.11	60.25	33.37	120.06	86.53	74.7	105.33	82.43	68.97	79.54	116.39	93.91	58.48	64.29	46.23	62.59	114.24	71.9	49.25	111.47	83.97	34.51	36.69	52.16	31.57	36.4	22.72	38.23	114.15	73.66	53.17	73.99	17.38	75.57	78.53	31.11	45.29	34.13	45.16	92.98	69.09	41.4	25.04	54.01	41.31
62.64	112.47	30.43	70	24.04	67.12	11.84	79.73	65.75	73.69	59.06	32.71	120.34	85.76	71.79	105.33	81.83	68.72	77.69	113.57	92.65	57.84	59.36	45.19	62.01	113.07	72.66	51.26	111.6	83.07	31.7	37.41	51.59	31.39	35.73	25.22	36.53	111.38	72.06	53.63	72.87	16.56	77.8	77.25	31.3	44.56	33.45	45.65	93.07	70.2	37.51	26.13	51.9	39.22
61.19	114.9	31.62	72.83	23.15	66.52	12.11	82.76	69.46	73.52	58.46	32.55	120.63	86.01	75.2	104.88	83.22	67.61	80.26	113.79	95.4	58.86	63.07	46.69	61.11	112.89	71.52	49.38	109.23	83.95	34.69	35.71	50.13	31.47	36.36	26.43	38.5	111.14	71.3	56.12	72.25	18.55	76.7	75.5	31.59	44.5	35.14	46.64	92.75	69.78	41.65	25.63	51.98	39.27
62.6	112.98	31.63	71.78	25.28	64.96	12.26	81.88	68.13	74.55	60.2	33.59	119.28	85.68	72.86	104.48	83.96	67.99	76.43	113.12	95.75	57.76	61.3	46.92	62.19	113.85	73.38	50.91	110.66	85.82	34.06	38.14	52.86	35.41	38.53	26.25	40.92	111.46	74.03	55.34	73.67	21.03	77.53	77.8	32.82	46.81	34.41	48.26	91.19	71.13	40.18	26.84	53.52	41.77
61.2	112.29	32.54	72.09	23.47	64.64	9.79	78.07	66.08	74.87	58.61	32.49	118.63	85.49	72.96	104.87	80.77	68.58	76.79	113.06	94.22	56.87	62.58	44.68	62.57	110.03	71.08	49.47	108.24	84.49	32.67	38.4	52.84	31.15	37.97	24.38	39.74	110.57	72.83	55.08	71.65	20.16	75.98	78.79	30.1	44.99	31.98	46.62	91.59	71.96	40.9	27.66	53.2	39.86
62.62	113.61	29.81	72.7	23.09	65.63	9.3	80.6	68	74.99	58.96	31.08	118.96	84.38	71.54	103.53	81.48	69.29	76.16	113.93	92.88	55.89	61.2	45.88	61.74	111.22	70.15	50.65	108.79	82.04	32.28	36.81	50.61	29.7	36.47	23.29	37.31	112.2	72.97	52.64	71.4	17.95	73.91	78.61	29.63	45.56	31.37	45.27	91.4	70.04	38.05	25.39	51.99	37.45
61.56	108.44	28.86	69.09	25.15	63.87	9.14	79.05	63.21	71.49	58.77	31.79	118.14	83.15	71.23	102.64	80.38	64.88	77.21	111.29	91.48	57.75	59.04	41.6	61.1	110.47	67.63	49.35	108.73	80.42	31.33	35.91	51.2	29.56	34.15	22.89	37.17	109.85	70.12	51.28	70.7	16.73	75.4	75	29.19	43.11	31.3	44.65	91.3	70.18	38.81	24.35	50.6	38.3
61.52	110.3	30.18	69.36	24.27	65.63	9.55	78.86	64.81	71.3	55.7	33.01	116.94	81.83	70.19	104.95	81.15	68.81	75.34	112.09	91.86	56.51	60.91	46.19	61.09	108.82	71.92	47.94	106.2	81.56	32.38	36.65	50.04	29.92	35.91	24.19	36.92	109.52	69.94	55.53	69.99	16.58	75.17	77.66	31.67	40.5	31.5	45.99	89.17	68.75	38.72	25.99	51.97	38.83
60.95	109.51	30.91	68.35	24.38	65.78	11.51	77.82	65.25	72.85	59.31	33.23	115.18	84.6	72.14	100.84	79.81	66.21	75.26	109.86	92.58	57.04	59.36	44.59	61.35	111.39	69.3	49.82	106.91	83.66	32.87	35.76	47.86	30.43	36.68	24.01	37.44	108.47	70.38	51.69	70.41	20.42	73.59	75.92	30.68	44.54	32.3	43.54	89.2	69.03	38.29	25.61	50.88	37.27
61.34	112.8	31.56	71.48	23.47	66	10.66	80.28	67.07	74.6	57.59	31.67	119.23	84.77	73.46	104.28	82.86	66.77	79.8	113.94	95.07	54.95	60.55	44.46	61.22	113.17	71.27	48.66	109.81	84.31	31.65	35.68	50.16	29.83	37.71	22.54	36.71	112.94	72.58	51.93	71.56	18.54	75.84	77.81	30.19	42.74	34.27	41.45	89.95	67.99	39.8	24.8	53.73	38.06
