"Centaurea_nigra_K__P_1"	"Centaurea_nigra_K__P_2"	"Centaurea_nigra_K__P_3"	"Centaurea_nigra_K__P_4"	"Hypochaeris_radicata_K__P_1"	"Hypochaeris_radicata_K__P_2"	"Hypochaeris_radicata_K__P_3"	"Hypochaeris_radicata_K__P_4"	"Scabiosa_columbaria_K__P_1"	"Scabiosa_columbaria_K__P_2"	"Oenothera_erythrosepala_K__P_1"	"Oenothera_erythrosepala_K__P_2"	"Oenothera_erythrosepala_K__P_3"	"Origanum_vulgare_K__P_1"	"Origanum_vulgare_K__P_2"	"Hypericum_maculatum_K__P_1"	"Buddleja_davidii_K__P_1"	"Buddleja_davidii_K__P_2"	"Buddleja_davidii_K__P_3"	"Buddleja_davidii_K__P_4"	"Geranium_robertianum_K__P_1"	"Daucus_carota_K__P_1"	"Daucus_carota_K__P_2"	"Daucus_carota_K__P_3"	"Aegopodium_podagraria_K__P_1"	"Aegopodium_podagraria_K__P_2"
52.08	58.51	70.08	65.96	23.78	17.6	75.86	34.01	53.46	73.32	76.25	71.53	46.63	90.22	47.96	90.74	75.61	119.32	137.59	95.51	112.59	64.54	80	95.18	31.25	72.56
53.99	58.33	78.29	62.57	20.84	19.62	71.81	36.26	51.63	64.15	76.44	71.16	47.64	90.51	46.31	92.08	74.9	125.38	145.25	102.32	111.61	66.6	76.14	96.18	31.27	73.75
48.22	59.25	74.75	63.03	22.64	20.91	75.27	31.72	42.52	69.11	75.27	77.35	40.48	85.93	55.68	93.08	78.73	116.26	144.41	102.61	115.2	67.04	75.03	99.16	30.41	63.35
48.89	58.1	64.09	56.94	19.49	19.46	61.44	35.27	42.61	60.34	75.07	67.99	40.58	84.47	43.12	88.96	62.58	111.33	127.19	90.04	103.61	54.96	66.96	89.04	27.55	64.28
50.53	59.32	73.71	61.69	16.62	24.31	68.44	32.92	44.37	65.15	76.87	73.61	48.06	85.96	45.48	94.73	63.16	113.68	140.02	96.59	116.33	65.2	78.11	88.65	30.59	65.94
38.55	57.82	69.9	59.43	15.38	15.76	70.17	32.29	45.84	67.58	68.97	69.3	55.46	83.81	45.12	94.95	69.41	115.61	129.76	96.52	107.86	61.12	77.6	89.67	22.2	60.92
42.9	61.08	73.43	56.32	18.07	18.17	67.22	34.2	40.12	60.91	74.24	67.35	48.05	91.06	38.92	84.98	72.36	112.82	128.81	90.11	108.05	62.39	66.44	93.35	32.41	66.62
42.95	59.21	72.26	55.86	15.87	19.59	67.23	30.23	43.89	65.01	70.12	66.9	42.69	81.01	50.8	89.83	69.21	109.09	131.65	92.86	108.92	63.42	66.7	90.84	27.73	56.75
46.84	60.13	72.27	58.89	19.35	20.28	72.14	32.86	39.26	68.11	72.49	75.87	45.67	91.97	42.24	99.59	70.75	114.66	138.03	97.47	114.86	61.13	73.3	100.99	24.15	61.84
48.05	60.49	80.11	67.17	22.23	19.2	76.7	34.28	50.09	65.8	80.03	79.41	47.88	92.45	50.74	94.38	82.23	116.31	138.38	110.39	116.78	70.11	74.4	94.11	25.46	67.46
50.68	60.09	78.02	64.49	20.54	20.23	71.69	33.39	44.1	65.96	74.94	73.1	51.11	93.44	47.96	96.37	76.59	119.33	139.04	106.32	115.77	61.62	75.57	98.47	30.6	67.7
44.29	59.75	76.85	62.52	17.1	17	73.54	37.46	50.06	65.32	73.49	72.86	46.14	90.36	49.28	94.76	70.25	118.73	139.84	103.53	115.42	64.81	72.91	94.63	28.79	59.57
47.59	58.05	77.43	59.95	19.97	16.63	71.16	32.31	44.2	66.34	70.45	72.09	45.28	87.51	47.74	94.02	71.39	118.93	138.85	97.2	112.31	60.87	73.27	95.27	28.64	64.61
46.89	57.06	78.59	58.25	16.99	19.67	73.76	35.06	45.85	64.12	72.71	73.13	46.96	89.47	46.63	93.79	75.08	116.78	141.8	104.12	113.94	60.82	72.77	94.75	27.71	63.89
50.3	65.43	77.08	62.19	20.99	21.8	68.27	37.4	48.52	65.92	77.02	73.61	49.22	92.9	50.36	96.97	68.55	123.92	141.33	101.1	114.43	63.7	78.08	91.97	32.18	67.52
54.63	55.16	77.94	63.01	24.49	21.94	73.48	36.8	50.15	68.45	73.23	69.8	50.08	91.11	53.08	92.6	71.84	117.68	136.75	97.72	105.26	59.44	72.94	92.84	30.61	63.86
50.63	56.13	76.6	61.27	22.85	16.5	69.53	37.66	46.18	66.59	73.59	71.47	45.4	84.12	47.68	93.26	69.82	120.53	140.36	98.23	112.05	59.39	72.51	88.95	31.78	66.69
50.3	57.7	74.74	63.53	24.61	16.72	73.87	37.55	45.93	66.95	74.11	76.11	41.55	87.31	48.35	94.52	74.25	121.92	140.07	98.84	111.74	60.94	76.25	92.04	32.28	69.3
51.63	58.95	77.35	66.87	20.98	20.18	72.15	33.98	48.85	72.7	72.44	73.05	46.33	91.34	48.02	89.6	79.3	126.3	138.46	96.65	111.35	63.11	79.02	93.18	31.49	68.47
50.71	57.79	78.72	67.52	23.87	18.58	74.94	38.83	45.52	71.91	73.41	75.25	43.42	89.12	46.57	94.19	78.7	128.3	142.63	97.29	114.06	61.87	75.43	97.47	33.25	68.31
48.37	53.67	76.05	63.57	21.47	20.65	73.48	38.89	46.44	72.08	76	75.25	46.99	89.43	51.97	92.19	74.92	118.91	141.8	102.44	106.29	58.21	78.45	88.91	29.19	70.73
54.45	65.34	67.89	60.12	21.93	22.12	67.14	30.42	51.32	68.05	76.8	73.35	47.34	92.89	47.27	95.37	79.12	120.67	137.88	100.33	112.02	56.57	79.47	93.63	27	70.89
45.48	56.67	66.21	58.23	21.11	10.91	65.6	31.22	47.65	65.53	76.31	67.26	44.17	82.48	42.08	88.62	69.4	116.63	140.61	94.26	105.46	62.26	69.72	88.96	22.86	68.98
52.25	58.37	75.66	60.68	20.92	12.81	62.43	34.13	39.88	61.91	68.31	70.45	45.35	86.1	43.93	82.12	71.82	113.02	139.21	87.17	107.59	58.77	77.5	96.84	25.5	67.43
42.7	58.09	70.02	61.15	21.62	17.4	65.83	34.26	47.52	57.34	75.04	72.91	41.99	76.74	49.47	83.44	67.95	106.62	126.15	95.5	101.26	49.2	68.19	92.85	29.21	60.6
51.47	56.86	85.52	60.58	24.55	17.94	75.44	33.95	44.52	68.06	80.2	75.51	59.67	90.78	59.84	89.32	82.16	124.02	141.75	104.9	121.7	67.86	84.25	103.22	32.68	72.87
37.24	52.91	66.36	56.22	13.97	19.53	72.75	36.48	43.71	71.46	67.72	73.08	43.04	84.41	39.84	96.69	57.26	115.22	124.9	93.46	108.42	59.65	71.69	92.12	26.3	65.3
41.48	54.32	70.86	53.2	13.07	9.97	64.69	27.57	39.29	65.51	60.29	71.99	37.93	80.66	41.16	81.08	63.1	112.07	127.06	85.42	105.06	59.99	69.51	90.7	27.14	64.64
48.07	63.57	74.08	65.62	28.29	26.39	77.76	43.43	43.46	64.03	78.8	73.81	47.47	77.93	53.83	87.87	75.55	109.59	133.86	89.33	116.17	61.27	66.7	97.74	38.41	68.62
44.9	63.64	74.86	55.02	26.67	18.48	72.24	34.78	42.94	69.3	72.44	56.57	41.62	88.82	44.86	80.26	83.37	101.93	132.73	94.85	125.86	47.84	71.51	93.15	29.76	70.8
52.74	62.13	74.01	65.04	16.92	16.01	73.5	38.03	46.36	66.31	68.46	72.87	41.74	85.1	47.53	88.5	70.77	116.56	138.79	97.09	108.9	52.35	69.68	98.2	21.43	57.14
50.99	56.55	78.24	60.08	7.98	17.66	74.71	27.66	47.92	73.48	79.94	82.28	45.66	84.19	48.02	98.34	84.93	124.23	151	106.66	115.39	74.16	75.76	103.42	33.04	65.67
44.51	61.36	80.81	60.2	21.07	13.58	63.78	25.39	43.09	54.96	73.35	64.43	42.56	86.14	51.72	93.58	73.2	122.81	137.73	101.88	101.71	66.86	67.08	96.09	25.32	66.52
44.66	67.61	69.39	59.8	21.18	22.29	65.38	40.74	44.54	62.11	68.21	66.6	38.68	87.71	46.7	85.51	71.2	124.3	136.21	98.61	105.24	61.42	77.6	90.65	27.7	63.48
48.7	63.04	79.79	58.33	18.06	22.85	77.87	37.15	44.88	68.54	69.63	75.43	44.69	100.11	55.76	98.56	74.38	113.88	142.27	97.67	115.96	61.74	82.11	99.02	29.74	72.76
45.02	57.8	65.53	48.46	13.65	18.73	53.07	30.09	37.54	59.51	68.98	58.1	44.74	79.22	43.76	88.24	66.93	100.72	122.28	93.48	97.78	40.77	63.91	84.17	26.82	55.54
49.42	60.92	72.02	57.24	11.65	16.74	74.3	34.16	50.12	58.14	69.91	67.28	44.55	94.77	40.27	97.35	80.31	123.95	147.07	101.39	113.87	58.07	70.54	87.67	24.98	62.15
46.15	62.51	76.58	72.23	20.69	21.52	79.57	42.35	54.49	75.24	81.07	80.47	54.21	92.94	54.72	105.25	81.86	123.7	140.08	100.55	116.51	61.77	74.1	104.42	26.21	77.13
42.71	56.46	77.65	58.67	23.82	21.2	70.81	46.27	33.32	76.79	75.35	68.83	46.44	90.45	37.6	96.46	73.12	124.11	139.28	99.27	114.27	58.38	76.24	94.17	29.75	70.97
48.45	60.97	82.54	72.26	26.73	27.23	76.56	34.78	43.61	66.29	83.57	70.52	42.71	89.02	45.57	97.89	83.05	128.58	142.58	112.74	117.05	64.44	78.26	100.21	39.6	77.31
46.99	55.09	66.95	51.37	26.07	17.15	78.82	38.48	43.26	64.1	68.79	70.82	37.27	81.5	48.96	90.9	72.41	108.9	138.54	95.34	110.29	64.26	63.13	87.47	23.48	57.48
23.22	62.2	83.71	61.88	22.68	20.93	68.81	43.62	41.98	63.39	77.29	63.18	52.4	96.2	37.22	101.84	69.94	122.43	132.91	100.25	106.44	57	67.8	90.29	38.73	70.43
64.26	68.04	68.97	60.93	14.2	17.49	81.46	19.67	45.02	66.99	63.55	71.17	48.08	86.8	44.77	99.4	79.49	142.28	151.19	91.05	114.77	84.12	81.17	103.52	33.89	72.44
39.49	57.37	74.1	61.17	29.95	17.84	68.28	17.3	51.96	69.59	63.21	55.4	42.93	90.47	39.19	78.34	68.15	104.26	117.87	83.41	94.74	50.56	64.57	83.3	30.09	71.16
40.71	67.21	67.36	60.74	27.53	24.81	69.44	28.52	46.46	71.87	67.15	70	41.97	98.52	53.25	88.85	83.36	111.46	136.53	82.02	106.98	65.3	85.51	85.73	28.6	82.34
50.56	62.89	92.61	70.34	17.32	3.11	70.27	29.16	48.41	68.39	69.93	82.46	57.98	105.26	57.07	99.01	82.18	118.5	140.77	103.13	118.81	70.34	80.41	93.92	17.82	81.62
47.39	63.7	70.79	44.21	36.63	19.39	71.94	45.19	38.32	69.66	71.44	76.04	57.51	89.35	51.33	85.94	71.99	111.07	140.29	109.65	106.68	65.37	77.5	90.02	31.92	76.26
50.08	55.36	80.26	70.46	35.93	23.82	74.55	36.02	48.33	70.68	84.27	68.98	54.54	81.83	59.3	82.81	71.22	119.96	132.93	92.56	109.57	52.75	84.61	94.82	52.63	66.71
43.26	55.83	73.76	57.17	19.92	8.52	64.31	33.99	60.45	70.81	71.51	72.86	52.55	93.88	56.83	94.1	74.9	115.81	137.84	108.43	108.49	58.28	84.94	83.99	34.53	71.22
40.22	46.21	70.96	71.27	12.73	10.1	79.67	37.62	24.67	61.02	73.83	75.88	35.39	79.48	33.06	89.86	69.48	117.4	138.98	95.45	116.51	62.29	58.29	88.69	26.35	75.02
57.8	64.71	84.12	53.58	28.85	17.86	51.17	24.94	15.94	64.85	68.78	65.95	40.15	89.22	52.54	105.81	60.83	110.83	120.24	83.15	114.84	58.77	71.39	104.1	31.92	78.94
46.03	60.81	78.34	52.14	24.8	25.32	72.36	29.52	46.34	69.09	63.97	54.2	44	89.18	48.7	89.89	75.95	99.65	118.39	92.13	102.17	67.58	69.64	95.12	35.97	75.92
32.41	44.8	65.04	48.28	15.57	6.59	50.27	23.89	19.08	43.51	56.22	62.53	43.01	79.38	29.09	74.72	51.52	110.14	117.04	91	103.74	64.65	47.35	57.36	14.02	64.83
34.72	64.92	75.2	58.1	1.8	23.96	71.38	36.18	47.42	64.28	67.03	62.92	42.41	70.57	48.76	90.86	60.69	104.84	120.75	94.03	97.45	63.96	72.57	87.48	27.38	64.03
38.23	54.04	76.47	55.3	10.63	-0.89	62.17	16.44	29.67	57.52	47.63	52.12	25.3	73.78	24.38	74.78	60.87	104.04	119.14	75.92	91.12	54.3	63.91	89.15	5.87	50.53
63.26	51.68	69.55	59.4	14.64	20.83	77.08	46.8	42.82	50.71	69.23	69.68	60.57	85.84	50.29	89.34	73.8	123.03	137.81	87.82	120.08	67.38	63.65	111.28	32.51	76.56
28.44	72.15	75.14	64.49	30.16	16.97	75.99	28.5	41.66	68.01	59.87	62.03	35.59	92.68	53.16	98.97	82.85	127.38	133.88	101.76	118.94	68.9	91.6	84.47	42.2	61.55
55.37	38.27	68.15	41.52	19.57	21.2	49.76	18.43	19.61	61.87	68.36	46.16	35.48	81.36	50.07	81.98	87.68	125.02	119.89	85.48	105.03	62	65.27	86.92	22.51	68.66
46.59	62.98	64.76	75.59	8	1.53	49.94	13.42	32.57	43	70.17	51.12	64.47	102.31	33.01	74.8	65.71	97.09	140.77	91.69	97.34	53.01	77.97	85.29	30.54	63.47
75.05	72.53	100.06	61.46	44.86	20.72	80.71	41	69.65	80.07	107.12	88.25	49.44	112.77	74.96	106.65	91.72	139.88	161.71	101.28	119.4	76.53	92.93	129.23	38.56	78.47
63.17	68.56	76.99	23.58	9.99	-20.96	81.69	36.01	26.85	76.87	83.64	84.07	40.04	114.18	73.9	101.94	77.25	120.05	194.79	115	140.37	67.8	73	126.38	12.5	53.71
36.04	62.84	95.74	56.37	24.07	16.52	69.26	53.43	18.71	64.55	74.5	73.45	42.19	96.26	41.66	95.95	59.9	143.39	133.28	84.84	121.11	78.79	40.18	99.79	30.98	71.77
53.45	71.74	95.07	63.35	28.88	15.08	71.53	41.26	43.76	58.78	67.95	90.49	53.14	78.88	32.12	99.69	52.36	102.36	127.96	90.59	113.9	74.33	81.36	110.07	25.84	80.26
64.32	79.27	122.69	65.8	26.75	22.05	64.46	32.5	51.18	99.97	60.76	70.96	64.46	109.08	60.88	98.92	92.77	144.97	154.37	128.57	129.53	76.67	92.33	113.78	42.64	85.01
48.85	70.44	77.35	30.94	30.81	-5.46	80.37	42.82	14.59	49.42	50.66	72.74	33.89	73.17	43.66	88.09	63.15	125.03	165.5	97.46	106.53	60.46	71.72	114.01	11.08	71.08
52.57	62.91	65.66	13.18	-16.53	-12.94	59.64	35.81	32.74	37.86	63.17	48.61	29.15	76.77	41.6	75.65	61.23	106.84	138.2	100.94	94.67	39.37	65.06	92.45	7.35	45.28
43.57	67.79	64.59	56.54	31.43	32.27	78.66	37.51	54.61	75.32	63.85	53.06	36.73	81.19	37.39	99.27	59.46	98.54	126.21	88.49	104.52	63.82	79.71	93.38	22.7	67.65
46.05	52.24	84.43	46.95	8.74	13.79	50.77	40.67	53.31	64.11	54.52	63.2	34.86	93.14	52.39	85.6	62.29	107.34	131.57	89.95	122.54	53.23	64.73	79.01	21.4	69.93
27.15	55.05	62.13	53.33	22.56	19.63	61.58	15.22	13.05	70.21	70.78	64.72	60.54	93.53	35.92	82.74	26.34	135.08	131.19	110.44	89.12	78.92	50.09	101.15	39.04	91.91
54.11	79.2	70.79	38.16	6.98	0.82	69.26	39.45	36.36	86.06	71.37	78.68	56.64	111.3	34.73	134.82	61.66	147.81	181.1	121.6	125.99	66.82	98.13	119.17	42.84	70.38
29.08	47.12	71.2	46.21	18.31	14.29	58.25	29.25	25.96	45.39	53.62	59.76	26.52	78.17	37.66	73.9	67.31	90.49	121.6	72.65	95.9	44.36	53.98	70.99	24.04	60.01
47.42	59.5	84.69	39.07	23.87	28.25	61.9	20.8	35.82	86.92	48.1	65.24	25.79	87.5	29.35	84.02	61.1	90.51	124.54	94.34	108.19	67.21	65.81	96.18	13.53	61.5
37.13	43.48	58.78	51.96	-3.49	16.6	65.92	28.73	11.76	63.56	70.92	67.07	31.08	93.09	17.54	89.65	48.21	88.18	111.07	92.26	103.94	33.03	90.14	61.81	22.55	66.81
54.59	49.11	80.16	53.41	14.05	22.92	59.96	52.72	25.84	67.63	80.94	61.07	40.61	81.59	36.4	84.36	71.77	89.85	117.03	92.81	117.62	66.81	55.26	96.77	27.27	72.01
49.84	71.77	57.62	37.86	23.17	18.33	42.89	44.31	49.11	41.38	72.42	59.19	45.32	63.63	55	71.65	62.04	89.86	114.98	82.13	98.6	64.61	72.92	104.7	48.06	61.04
40.74	82.47	69.07	67.79	47.51	25.76	75.32	40.94	46.62	50.95	80.11	96.84	56.75	83.54	70.18	97.44	71.11	122.12	127.41	93.19	97.4	65.65	70.24	82.85	28.36	68.67
53.26	43.19	81.09	47.84	13.44	16.28	71.79	48.55	47.64	68.35	72.05	74.61	56.47	93.09	58.09	104.89	64.69	116.1	148.65	105.62	106.96	65.69	86.4	81.96	15.92	67.75
42.26	61.21	54.87	57.49	22.02	17.96	60.45	41.73	46.35	63.55	67.09	59.88	47.84	67.76	32.97	72.78	59.81	92.48	100.61	78.75	93.87	54.92	76.56	94	35.41	63.28
48.55	51.55	55.54	31.53	18.11	-1.64	50.95	11.89	22.73	54.25	56.04	70.59	47.58	86.53	26.68	73.08	60.16	73.31	108.9	69.47	86.89	26.28	61.44	69.42	35.41	60.26
46.11	54.73	107.52	68.93	29.61	9.86	76.21	58.36	51.29	98.61	83.16	78.7	63.39	115.7	59.47	81.96	102.19	139.04	185.52	98.88	156.8	66.01	65.42	111.39	37.86	68.17
56.88	50.74	65.87	69.18	37.52	26.06	75.57	45.45	35.96	64.01	50.5	63.65	37.99	91.72	35.72	87	66.8	135.89	116.24	93.37	98.31	67.56	49.78	91.25	9.04	50.26
30.13	49.51	74.56	57.66	27.7	25.34	73.55	40.84	43.72	79.09	49.71	56.04	23.38	80.21	57.79	92.55	54.56	110.03	108.57	79.68	106.8	44.07	56.03	75.28	22.75	57.19
50.64	73.5	76.04	71.54	37.2	21.72	69.62	36.11	40	57.24	52.27	64.46	47.27	96.47	66.06	96.78	68.94	126.85	154.17	100.46	103.73	89.03	76.92	120.63	34.72	58.71
52.88	53.94	72.16	42.54	15.68	10.5	61.35	27.07	34.11	54.45	60.32	66.81	42.84	67.64	47.73	84.25	61.29	87.52	110.55	64.24	104.76	76.65	64.78	87.65	27.3	54.79
49.06	47.52	114.83	41.85	17.89	14.54	86.53	51.63	57.59	71.17	72.83	84.95	49.56	94.1	46.82	84.15	82.18	123.21	158.34	111.55	120.53	77.22	70.54	112.73	44.85	103.11
55.09	51.56	94.78	61.23	5.86	15.84	59.58	19.68	28.17	67.91	55.98	55.23	76.07	101.06	47.68	94.99	57.94	111.45	114.35	98.91	107.24	59.67	59.26	66.95	33.98	60.08
47.97	59.64	74.46	34.06	11.72	14.83	43.97	10.66	37.67	29.04	47.63	48.25	61.34	83.34	54.65	74.07	74.65	116.42	124.6	78.66	98.01	50.98	54.86	76.55	39.04	72.11
48.54	47.69	39.28	36.06	2.18	5.8	56.43	16.34	22.85	65.02	57.01	58.08	34.47	82.8	20.07	71	40.07	106.06	107.2	59.82	95.59	40.99	56.28	66.19	21.55	58.85
67.84	70.58	63.39	55.48	33.5	-20.28	63.8	55.93	62.28	88.61	84.46	58.47	24.2	133.99	78.38	96.84	62.57	133.71	183.9	122.91	149.05	74.17	105.39	111.93	58.35	101.89
16.9	53.44	76.31	44.09	-20.65	-18.61	50.34	25.51	17.57	48.43	41.28	46.17	21.72	60.81	38.05	82.73	33.19	86.87	135.51	64.02	85.52	50.95	51.34	72.49	21.81	38.33
24.71	50.88	66.31	31.23	18.38	-1.08	50.44	14.87	27.33	73.51	29.53	40.36	32.34	83.61	22.52	81.69	59.93	104.1	131.19	98.43	97.65	94.06	73.41	113.51	18.33	48.92
54.72	50.17	74.93	55.94	27.38	44.5	73.09	44.77	30.89	65.13	70.77	92.33	46.64	91.75	33.75	103.09	76.3	139.53	135.2	75.84	118.32	66.46	83.12	91.56	33.41	88.74
22.45	44.26	85.8	38.19	6.55	9.54	42.78	-7.06	11.14	30.52	40.85	42.97	35.12	55.93	35.22	66.38	58.36	70.68	139.19	77.2	89.47	72.48	62.97	79.05	13.11	35.17
53.35	79.17	100.08	68.15	54.57	31.98	49.27	26.76	31.09	59.12	92.66	90.49	55.52	98.49	66.11	111.56	72.17	137.45	155.96	81.79	153.26	80.84	95.26	85.21	31.52	84.09
35.52	48.93	71.03	44.65	-6.75	-26.3	54.85	35.18	28.2	46.58	45.57	89.09	30.96	78.43	54.11	92.86	62.49	129.83	151.27	62.76	126.8	31.74	72.29	110.04	30.85	62.44
46.23	61.76	80.39	29.63	13.39	24.88	62.27	50.13	42.41	66.2	68.27	58.66	14.03	98.15	51.93	109.81	67.99	125.64	149.88	99.8	127.63	91.73	101.66	82.04	8.7	110.55
30.58	78.7	103.46	57.88	-4.05	42.86	70.46	42.98	49.65	102.94	78.38	61.34	52.19	85.66	58.26	124.79	78.5	153.73	160.01	123.43	125.92	61.45	100.84	122.96	47.33	121.75
24.73	73.3	66.72	59.14	-3.14	-0.99	77.62	37.47	18.02	35.54	66.28	66.89	27.19	75.04	30.37	97.47	52.98	108.93	135.7	54.18	127.13	60.29	73.78	92.45	-10.49	50.44
26.76	46.14	67.43	41.67	20.36	-10.86	54.41	7.65	18.71	67.49	71.41	49.63	37.71	51.56	40.12	96.57	66.71	93.59	112.25	69.07	90.8	48.79	68.49	83.24	8.4	36.2
36.79	48.1	73.45	54.64	13.8	-0.43	51.84	34.54	34.76	53.14	58.88	58.36	24.55	76.35	34.4	77.44	65.21	92.88	139.4	50.72	82.01	35.36	68.94	76.46	43.49	66.94
57.62	65.86	81.15	47.14	24.45	-14.19	53	38.97	54.03	92.39	73.71	67.76	44.82	94.38	39.55	95.38	84.4	116.86	170.02	79.66	100.9	60.1	69.55	121.46	22.19	60.82
45.04	70.47	48.12	52.44	46.9	12.88	75.24	40.71	27.29	65.64	84.76	42.09	33.72	69.45	25.58	94.84	66.66	119.01	123.5	91.64	92	52.44	72.16	89.97	37.46	88.63
23.65	55.68	70.38	51.54	3.33	5.45	61.64	18.25	49.95	44.15	65.97	76.98	13.59	88.05	61.56	80.86	54.36	113.35	138.82	90.73	121.09	61.57	62.78	95.58	13.68	82.12
-12.33	56.02	45.71	47.04	-4.62	0.24	54.97	3.14	-14.43	34.39	89.21	87.46	36.93	89.72	37.7	115.88	72.26	138.66	153.88	87.37	112.78	71.7	69.4	140.78	7.61	76.09
60.8	56.26	53.78	60.02	-2.94	-6.41	75.47	36.31	50.49	70.11	90.59	61.44	38.81	102.15	34.11	97.11	79.75	139.85	154.04	97.8	140.94	68.8	96.76	95.97	18.07	77.28
52.07	61.19	92.76	60.44	1.28	23.88	85.2	48.29	10.41	76.44	56.25	91.58	36.99	84.15	53.1	101.89	82.6	110.14	119.9	99.04	108.39	51.19	40.27	87.01	26.67	59.41
33.22	79.79	87.03	59.67	-22.45	-4.69	79.02	57.23	48.5	55.22	83.64	51.35	65.07	99.74	58.1	96.42	85.77	124.71	165.37	97.79	111.4	54.8	97.18	131.58	32.84	80.84
15.17	77.63	112.23	48.63	10.53	-9.79	67.99	25.23	41.81	78.73	84.64	76.45	35.92	68.11	47.96	61.18	84.35	123.74	158.54	113.43	117.87	62.27	59.54	105.77	17.83	80.83
47.62	49.06	72.47	48.22	11.67	16.53	56.91	38.38	41.76	82.37	84.67	55.02	47.76	61.49	26.29	74.09	78.39	95.61	120.05	102.59	117.51	71.68	57.6	95.97	16.27	76.1
40.39	61.25	78.95	54.38	39.11	26.44	73.72	29.75	52.33	44.74	77.22	72.05	40.06	79.01	40.76	94.62	71.04	114.47	134.61	94.8	87.99	53.16	58.73	78.06	21.16	68.1
10.15	33.75	60.2	49.23	-9.08	-6.73	3.88	-25.73	3.69	39.07	27.84	19.81	31.32	65.13	2.16	59.36	46.43	80.76	120.57	70.94	110.73	22.93	49.55	55.86	-3.62	56.06
56.2	61.87	44.8	46.75	-1.78	35.25	58.2	26.14	60.26	62.35	69.89	48.69	37.91	92.79	33.94	110.43	73.89	101.96	101.43	75.02	91.8	58.61	75.22	59.35	30.8	84
35.77	50.82	50.4	38.56	20.71	-11.41	35.19	8.57	47.15	45.59	40.59	63.75	46.75	102.13	24.27	69.08	74.84	121.6	105.27	84.1	109.12	45.06	65.18	83.85	6.38	90.34
36.95	48.86	70.02	80.35	34.59	-4.98	59.2	31.2	41.91	57.88	70.67	43.3	44.35	86.88	57	86	74.49	94.97	140.88	96.46	82.58	67.97	83.78	81.19	22.86	62.78
43.89	42.92	83.68	57.28	19.92	15.68	67.25	32.52	63.87	73.67	73.89	69.14	53.59	86.31	40.03	85.96	56.24	121.96	138.8	77.12	110.33	77.44	80.06	92.59	29.26	56.71
58.79	64.76	99.16	63.85	29.9	9.4	58.27	25.84	49.82	92.16	82.79	59.47	42.45	114.83	76.82	121.68	124.73	136.02	172.05	126.91	149.46	91.24	116.59	102.51	32.65	54.55
47.43	65.88	97.37	89.91	70.78	43.13	66.75	35.32	43.36	98.22	82.02	73.15	53.01	132.68	57.96	102.29	114.28	129.15	169.73	114.33	135.91	63.58	88.63	104.38	58.91	85.77
60.72	75.87	67.17	63	37.42	41.52	84.27	35.52	28.16	97.59	68.47	103.61	46.1	83.85	39.92	101.66	82.32	138.77	154.82	89.14	125.87	75.21	80.71	101.63	50.26	75.83
67.26	66.05	79.7	68.96	25.72	46.85	63.44	37.59	18.39	70.39	85.78	92.48	47.39	68.77	59.39	87.7	96.89	118.67	137.54	97.66	131.29	71.31	88.32	91.1	36.66	78.81
55.47	34.42	82.01	39.71	36.55	34.34	61.83	25.17	27.5	55.37	52.54	52.57	27.15	55.37	28.51	84.94	85.73	100.73	140.31	67.71	101.84	52.82	72.38	68.77	25.95	53.08
16.74	48	59.45	56.74	3.25	26.47	66.39	15.59	35.74	47.84	50.68	55.6	53.32	73.29	36.33	90.38	47.3	125.38	127.06	72.28	103.05	73.65	46.17	78.66	29.17	54.23
43.32	44.12	56.58	50.5	16.73	7.25	57.1	45.45	31.93	44.51	61.56	79.71	54.86	81.85	39.84	112.1	63.36	140.62	165.39	123.34	122.31	54.6	69.8	87.98	22.09	70.78
61.52	46.32	80.27	67.55	46.03	18.9	79.54	45.12	19.63	67.89	75.48	81.13	45.71	93.13	61.58	106.28	50.36	122.18	138.77	92.11	118.14	69.13	81.64	103.44	33.36	76.25
29.52	51.5	69.29	49.47	18.25	43.85	79.84	21.69	37.88	54.67	54.4	61.85	37.85	74.4	39.52	82.45	79.13	103.4	115.34	67.01	77.51	61.78	76.84	77.69	51.98	54.15
43.02	56.28	86.47	60.84	24.13	10.77	68.92	4.2	49.94	71.21	58.3	71.53	45.14	88.29	39.21	96.72	99.3	130.17	143.49	101.73	126.05	107.32	89.46	126.94	13.04	87.35
55.3	63.88	81.22	63.72	33.29	8.31	78.65	49.76	17.77	55.18	61.22	48.75	47.83	86.37	38.5	96.7	78.2	122.95	127.59	92.75	79.42	70.42	68.86	96.85	28.7	77.43
29.53	40.91	66.61	46.1	14.92	17.75	52.59	15.6	14.41	45.25	44.18	30.91	14.11	62.33	35.32	61.63	57.84	95.32	91.63	69.07	91.53	47.78	44.62	75.18	11.66	50.53
62.02	39.52	58.83	59.84	27.96	-4.38	45.79	41.83	65.44	63.93	74.72	57.43	20.93	84.91	27.68	78.3	86.95	125.67	136.53	105.47	114.25	43.65	60.38	118.38	26.98	54.05
46.75	51.07	90.37	57.36	27.88	22.21	64.26	28.71	44.47	60.49	69.23	53.72	41.45	68.33	52.22	84.44	76.87	93.38	104.59	62.94	105.35	67.63	60.41	83.13	26.13	67.43
31.38	46.04	66.71	30.83	13.04	36.83	42.47	33.88	33.2	39.2	57.07	49.79	37.29	57.02	29.45	85.05	23.81	87.29	97.59	62.53	77.53	35.55	58.76	73.44	23.2	35.04
