"Rubus_caesius_F_1"	"Taraxacum_officinale_F_1"	"Corylus_avellana_F_1"	"Impatiens_glandulifera_F_1"	"Buddleja_davidii_F_1"	"Buddleja_davidii_F_2"	"Buddleja_davidii_F_3"	"Reynoutria_japonica_F_1"	"Reynoutria_japonica_F_2"	"Taraxacum_officinale_F_2"	"Prunus_cerasifera_F_1"	"Eupatorium_cannabinum_F_1"	"Fraxinus_excelsior_F_1"	"Plantago_major_F_1"	"Impatiens_glandulifera_F_2"	"Rosa_canina_F_1"	"Rubus_caesius_F_2"	"Hedera_helix_F_1"	"Hedera_helix_F_2"	"Corylus_avellana_F_2"	"Plantago_major_F_2"	"Cornus_sanguinea_F_1"	"Prunus_cerasifera_F_2"	"Juglans_regia_F_1"	"Prunus_spinoza_F_1"	"Wavelength"
10.71	9.82	4.27	11.32	12.28	5.31	6.71	16.36	13.43	20.78	7.83	10.56	19.94	20.52	13.11	7.85	14.69	2.1	3.83	4.84	10.89	6.39	7.29	4.23	5.39	584.752
11.16	9.97	4.53	11.53	12.25	5.48	6.7	16.28	13.41	20.8	7.86	10.48	19.96	20.41	13.35	7.54	14.5	2.06	4.07	4.91	11.04	6.47	7.72	4.45	5.47	585.091
10.74	9.81	3.92	11.54	12.08	4.9	6.21	16.59	13.03	20.21	7.54	10.37	19.59	20.07	12.64	7.61	14.2	1.78	3.59	4.71	10.85	6.1	7.12	4.15	5.15	585.43
10.82	9.51	4.01	11.34	11.81	5	6.47	16.07	12.7	20.68	7.67	10.26	19.67	19.7	12.68	7.46	14.27	1.66	3.7	4.29	10.76	6.25	6.89	4.12	4.94	585.769
10.78	9.6	3.74	10.95	12.11	4.63	6.36	15.85	12.87	20.32	7.28	9.97	19.36	19.75	12.75	7.13	13.98	1.62	3.51	4.15	10.63	5.97	7.07	3.69	5.13	586.108
10.2	9.43	3.66	10.89	11.74	4.66	6.01	16.08	12.63	19.7	6.98	9.97	19.28	19.68	12.82	7.17	14.07	1.4	3.31	4.38	10.49	5.91	6.46	3.53	4.88	586.447
10.34	9.52	3.87	10.99	11.7	4.92	6.39	15.83	12.85	20.35	7.32	10.2	19.31	20.1	12.48	7.43	13.92	1.5	3.64	4.37	10.47	5.95	6.55	3.63	4.9	586.786
10.42	9.67	4.08	11.02	11.7	4.95	6.22	15.98	12.89	20.25	7.35	9.94	19.42	19.85	12.33	7.33	14.18	1.72	3.6	4.32	10.62	5.75	6.66	3.75	4.88	587.125
10.59	9.95	4.01	11.15	11.67	5.11	6.24	16.04	12.73	20.44	7.65	9.9	19.2	19.81	12.59	7.48	14.02	1.75	3.77	4.65	10.64	6.27	6.95	3.88	5.25	587.464
10.01	9.56	3.76	11.05	11.71	4.42	6.01	15.49	12.86	19.83	6.98	9.66	19.01	19.33	12.18	7.11	13.54	1.39	3.27	4.37	10.55	5.78	6.53	3.57	4.63	587.803
10.09	9.11	3.35	10.38	11.39	4.36	5.58	15.3	12.27	19.37	6.56	9.36	18.69	19.06	11.53	6.75	13.15	1.27	3.29	3.82	10.42	5.77	6.26	3.13	4.51	588.142
10.33	9.45	3.87	11.04	11.47	4.76	5.54	15.51	12.62	19.61	7.23	9.83	18.85	19.16	12.12	7.14	13.29	1.6	3.57	4.27	10.51	5.94	6.79	3.58	4.86	588.481
10.57	9.67	4.23	11.25	12.02	5.19	6.18	15.69	13.09	20.14	7.58	10.09	19.27	19.51	12.35	7.35	13.66	1.95	4.06	4.8	10.76	6.31	7.01	4.19	5.19	588.819
10.07	9.35	3.88	10.94	11.67	4.67	6.09	15.65	12.29	19.45	6.94	9.86	18.64	19.05	11.66	7.09	13.26	1.58	3.34	4.33	10.36	5.93	6.5	3.57	4.87	589.158
10.23	9.42	4.16	11.07	11.72	4.76	6.23	15.78	12.45	19.81	7.32	9.85	19.43	18.98	11.83	7.28	13.42	1.65	3.64	4.83	10.47	6.26	6.72	4.08	5.07	589.497
9.93	9.42	3.75	10.76	11.6	4.54	5.85	15.77	12.69	19.63	7.08	9.73	18.78	19.24	12.04	7.18	13.32	1.65	3.47	4.26	10.53	5.88	6.72	3.68	4.89	589.835
10.34	9.67	4.01	11.06	11.55	4.97	6.39	15.71	12.74	19.63	6.97	9.92	18.78	19.1	12	7.26	13.8	1.86	3.52	4.55	10.52	5.92	6.82	3.68	4.77	590.174
10.21	9.32	3.92	10.84	11.77	4.62	5.88	15.18	12.23	19.96	6.84	9.68	18.9	19.16	11.68	7.12	13.52	1.46	3.43	4.27	10.5	6.04	6.63	3.63	5.01	590.512
10.48	9.51	3.7	10.69	11.9	5.02	5.97	15.79	12.59	20	7.2	9.73	18.94	19.28	11.95	7.05	13.51	1.54	3.52	4.22	10.51	5.92	6.92	3.76	4.81	590.851
10.05	9.37	3.83	10.89	11.75	4.8	5.83	15.59	12.68	19.7	7.05	9.79	19.13	19.45	11.97	7	13.49	1.39	3.36	4.08	10.53	5.84	6.95	3.87	4.66	591.189
10.29	9.29	4.06	10.77	11.89	4.92	5.99	15.78	12.47	19.78	7.08	9.9	18.77	18.98	12.1	7.22	13.63	1.86	3.57	4.35	10.48	6.05	6.73	3.66	4.81	591.527
10.13	9.39	4.13	10.72	11.76	4.88	6.15	15.69	12.66	19.83	7.15	10.21	18.98	19.09	11.95	7.37	13.6	1.78	3.84	4.44	10.58	5.99	6.73	4.22	4.82	591.865
10.15	8.97	3.97	10.51	11.76	4.27	5.77	15.31	12.13	19.27	6.9	9.52	18.51	18.92	11.73	7.1	13.24	1.34	3.34	3.94	10.44	5.7	6.46	3.72	4.52	592.204
10.25	9.19	3.96	11.23	11.72	4.85	5.9	15.65	12.43	19.86	7.36	9.68	18.72	19.13	12.04	7.22	13.94	1.7	3.83	4.29	10.49	5.88	6.57	3.75	4.66	592.542
10.21	9.07	4.26	10.94	11.68	4.82	5.92	15.32	12.22	19.45	7.16	9.66	18.78	18.8	11.97	7.24	13.39	1.89	3.53	4.45	10.21	5.76	6.73	3.72	4.79	592.88
9.86	9.13	4.04	10.97	11.63	4.83	5.69	14.96	11.92	19.41	6.77	9.63	18.49	18.88	11.57	7.13	13.4	1.76	3.56	4.42	10.62	5.8	6.34	3.59	4.87	593.218
9.97	8.93	3.82	10.37	11.38	4.75	5.78	15.09	11.99	19.51	6.58	9.17	18.4	18.27	11.3	7	12.91	1.39	3.19	4.18	10.18	5.87	6.38	3.14	4.47	593.556
10.01	9.48	4.01	10.84	11.8	4.9	5.92	14.91	12.19	18.87	6.96	9.52	18.35	18.48	11.75	6.93	13.18	1.69	3.85	4.45	10.33	5.9	6.89	4.04	4.8	593.894
9.88	8.97	3.97	10.65	11.38	4.58	5.62	15.39	11.77	19.32	6.42	9.21	18.77	18.77	11.19	6.72	13.3	1.68	3.63	3.96	10.4	5.58	6.37	3.71	4.57	594.232
10.06	8.79	3.77	10.5	11.07	4.55	5.77	15.19	11.83	18.89	6.83	9.34	18.57	18.76	11.27	6.94	13.02	1.42	3.46	4.16	10.47	5.53	6.53	3.61	4.33	594.57
9.89	9.16	4.08	10.81	11.56	4.69	5.7	15.35	12.08	19.08	6.98	9.69	18.45	18.74	11.61	6.85	13.16	1.53	3.51	4.29	10.58	5.96	6.75	3.74	4.85	594.908
9.77	8.67	3.51	10.22	10.98	4.38	5.19	14.71	11.42	18.65	6.43	8.92	18.36	17.97	11.06	6.54	12.56	1.36	3.12	3.74	10.01	5.47	6.14	3.41	4.33	595.246
9.93	9.3	3.8	10.79	11.43	4.56	5.62	14.96	11.74	18.91	6.77	9.31	18.06	18.38	11.08	6.81	13.15	1.59	3.47	4.21	10.49	5.61	6.42	3.64	4.61	595.583
9.56	8.55	3.81	10.04	10.93	4.34	4.98	14.48	11.36	18.12	6.47	8.82	17.64	17.82	10.62	6.42	12.22	1.32	3.21	3.98	9.78	5.33	6.06	3.24	4.22	595.921
9.39	8.41	3.64	10.06	11.09	4.26	5.28	14.27	11.22	18.18	5.87	8.86	17.53	17.46	10.19	6.51	12.13	1.22	3.29	3.92	9.65	5.32	6.09	3.31	4.24	596.259
9.7	8.57	3.87	10.26	11.08	4.5	5.16	14.18	11.3	18	6.38	8.87	17.5	17.26	10.21	6.84	12.26	1.54	3.5	3.97	9.91	5.3	6.09	3.51	4.51	596.596
9.82	9.18	4.17	10.76	11.64	4.68	5.76	14.73	11.89	18.55	6.98	9.36	18.29	17.93	10.75	6.98	12.57	1.96	3.67	4.53	10.43	6.11	6.54	3.95	5.01	596.934
9.57	8.65	3.59	10.37	11.27	4.59	5.49	14.83	11.71	18.84	6.61	9.21	18.44	18.28	11.23	6.92	13.14	1.59	3.41	4.19	10.13	5.76	6.56	3.43	4.62	597.271
10.16	8.97	3.99	10.97	11.78	4.67	5.79	15.53	12.06	19.34	6.93	9.86	18.94	18.89	11.17	7.17	13.55	1.93	3.76	4.55	10.76	6.16	6.79	3.72	4.88	597.609
9.69	9.07	3.78	10.54	11.45	4.44	5.77	15.24	11.96	18.74	6.89	9.66	18.62	18.67	11.86	6.9	13.37	1.58	3.39	4.13	10.34	5.81	6.62	3.74	4.53	597.946
10.11	8.87	3.89	10.44	11.61	4.24	5.74	15.04	12.05	19.23	6.73	9.31	18.85	18.99	11.75	6.88	13.05	1.48	3.37	3.96	10.4	5.89	6.33	3.58	4.52	598.284
9.76	8.53	3.75	10.64	11.15	4.35	5.64	14.94	11.8	18.69	6.79	9.25	18.59	18.66	11.5	7	13.42	1.42	3.22	3.94	10.48	5.37	6.25	3.49	4.49	598.621
9.8	9.08	3.92	10.45	11.43	4.64	5.69	15.19	11.6	18.88	6.64	9.56	18.88	18.93	11.62	6.75	13.18	1.61	3.22	4.2	10.23	5.64	6.25	3.59	4.64	598.958
9.58	8.64	3.63	10.77	11.6	4.47	5.47	15.09	11.51	18.92	6.47	9.32	18.1	18.66	11.57	6.86	12.74	1.4	3.02	3.92	10.26	5.59	5.95	3.34	4.44	599.296
9.72	8.76	3.54	10.4	11.43	4.1	5.21	15	11.89	18.91	6.76	9.19	18.73	18.76	11.42	6.93	13	1.18	3.22	3.99	10.16	5.53	6.05	3.36	4.3	599.633
9.27	8.86	3.56	10.06	11.38	4.45	5.3	14.95	11.54	18.77	6.53	9.28	18.6	18.29	11.09	6.89	12.95	1.1	3.24	4.12	10.26	5.45	6.25	3.18	4.2	599.97
9.49	8.39	3.24	10.28	11.11	3.97	5.33	14.49	11.61	18.31	5.88	8.84	18.49	18.13	10.97	6.31	12.56	0.98	3.04	3.7	9.91	4.83	5.78	2.85	4.22	600.307
9.27	8.32	3.48	10.08	11	4.18	5.06	14.51	11.46	18.38	6.42	8.88	17.85	18.35	10.85	6.42	12.7	1.14	2.9	4.05	9.62	5.26	5.48	3.21	3.88	600.644
9.72	8.31	3.89	10.3	11.15	4.36	5.31	14.66	11.48	18.78	6.41	9.14	18.1	18.33	11.12	6.52	12.52	1.24	3.26	3.85	10.04	5.7	6.43	3.23	4.13	600.981
9.64	8.57	3.61	10.32	11.2	4.4	5.71	14.79	11.57	18.65	6.8	9.64	18.04	18.2	10.92	6.87	12.62	1.63	3.1	4.16	10.14	5.69	6.14	3.34	4.26	601.318
9.16	8.36	3.7	9.9	10.81	4.02	4.85	14.36	11.02	17.91	6.12	8.64	17.8	17.41	10.52	6.11	12.23	0.97	3.06	3.61	9.48	5.12	5.95	2.9	3.92	601.655
9.65	8.43	3.82	10.15	11.15	4.52	5.23	14.47	11.62	18.21	6.38	9.13	17.89	17.68	10.51	6.67	12.55	1.45	3.14	4.01	9.7	5.55	5.73	3.38	4.57	601.992
9.43	8.35	3.66	9.88	11.14	4.26	5.18	14.38	10.98	18.08	6.06	8.55	17.46	17.22	10.28	6.34	11.75	1.27	3.44	3.86	9.67	4.99	5.83	3.29	4.17	602.329
9.16	8.49	3.41	10	10.69	3.9	4.75	13.8	10.82	17.92	6.09	8.62	17.65	17.18	10.35	6.31	11.91	1.09	2.93	3.8	9.77	5.16	5.88	3.14	3.85	602.665
9.72	8.83	3.98	10.44	11.47	4.46	5.28	14.6	11.57	18.5	6.39	9.15	18.3	17.51	10.66	6.84	12.58	1.72	3.48	4.22	10.24	5.57	6.16	3.48	4.49	603.002
9.73	8.92	4.21	10.51	11.22	4.84	5.46	14.25	11.79	18.27	6.59	9.05	18.44	17.36	10.51	6.87	12.49	1.96	3.54	4.18	10.3	5.66	6.21	3.47	4.49	603.339
9.33	8.6	3.83	10.08	10.75	4.59	5.46	14.31	11.01	17.98	6.23	8.96	17.8	17.31	10.38	6.59	12.1	1.64	3.41	3.98	10.02	5.37	5.95	3.49	4.44	603.675
9.36	8.33	3.91	9.93	10.86	4.23	5.1	14.02	11.05	17.58	6	8.61	17.42	16.85	9.92	6.41	11.95	1.54	3.24	4.05	9.74	5.32	5.91	3.44	4.32	604.012
9.69	8.57	4.24	10.23	11.2	4.9	5.38	14.06	11.2	17.8	6.44	8.93	17.82	17.22	10.21	6.68	12.18	1.99	3.67	4.28	10.14	5.63	6.42	3.87	4.73	604.349
9.59	8.71	4.23	10.22	11.4	4.69	5.56	14.35	11.25	18.05	6.53	8.89	17.85	17.23	10.42	6.93	12.49	1.79	3.81	4.48	10.37	5.83	6.31	3.6	4.78	604.685
9.43	8.46	4.01	10.36	11.02	4.65	5.28	14.66	11.35	18.26	6.42	9.06	18.16	17.95	10.42	6.72	12.51	1.67	3.45	4.18	10.15	5.54	6.53	3.57	4.42	605.022
9.31	8.39	3.73	9.89	10.98	4.21	4.94	14.33	11.37	17.82	6.01	8.98	17.83	17.51	10.58	6.7	12.32	1.49	3.19	3.8	10.1	5.33	6	3.26	4.26	605.358
9.64	8.59	3.88	10.06	11.29	4.66	5.04	14.5	11.18	18.2	6.48	9.03	18.37	17.97	10.79	6.88	12.72	1.79	3.12	4.11	10.66	5.48	6.24	3.42	4.35	605.694
9.52	8.69	3.91	9.99	11.23	4.68	5.67	14.85	11.27	18.65	6.6	9.12	18.52	18.36	11.02	6.96	12.63	1.33	3.49	4.16	10.54	5.6	6.18	3.58	4.46	606.031
9.31	8.45	3.88	9.98	11.04	4.34	5.12	14.47	11.12	18.2	6.11	8.73	18.05	17.99	10.83	6.47	12.34	1.49	3.29	4.1	10.22	5.78	5.93	3.14	4	606.367
9.11	8.18	3.32	9.97	10.69	4.14	4.93	14.31	11.11	18.16	6.26	8.78	17.86	17.57	10.91	6.59	12.28	1.21	3.18	3.81	9.99	5.22	5.64	3.09	4.02	606.703
9.43	7.98	3.67	9.87	11.25	4.06	4.99	14.11	11.18	17.9	6.53	8.61	18.1	17.35	10.47	6.61	12.48	1.21	3.14	3.95	9.85	5.64	5.8	3.3	4.05	607.039
9.26	7.93	3.76	9.91	10.85	4.16	5.08	14.34	11.21	18.01	6.09	8.76	17.89	17.2	10.5	6.32	12.27	1.22	3.29	4.13	9.7	5.16	5.71	3.29	3.95	607.375
8.76	7.66	3.39	9.51	10.61	3.77	4.3	13.62	10.67	17.51	5.44	8.19	17.25	16.6	10.16	6.05	11.67	1.27	2.75	3.52	9.81	4.64	5.56	2.61	3.69	607.711
8.85	8.02	3.59	9.7	10.43	4.41	4.8	13.69	10.55	17.19	5.71	8.15	17.07	16.51	9.71	6.35	11.56	1.28	2.96	3.72	9.49	4.92	5.32	2.88	3.87	608.047
8.74	7.61	3.52	9.5	10.38	3.85	4.65	13.25	10.27	16.77	5.55	8.12	16.81	16.22	9.68	5.95	11.42	1.26	2.91	3.9	9.42	4.86	5.49	2.71	3.76	608.383
8.87	7.87	3.77	9.52	10.61	4.02	4.5	13.32	10.08	17.11	5.53	8.06	16.9	16.47	9.41	6.2	11.4	1.14	3.09	3.86	9.51	4.97	5.63	3.09	3.98	608.719
9.06	8.36	4.12	9.68	10.72	4.37	4.72	13.54	10.53	17.03	5.94	8.3	16.97	16.18	9.91	6.36	11.68	1.68	3.55	4.1	9.79	5.51	5.96	3.36	4.26	609.055
8.78	7.86	3.82	9.36	10.45	4.1	4.57	13.28	10.47	17.03	5.56	8.22	16.89	16.33	9.68	6.17	11.18	1.31	3.01	3.69	9.58	5.19	5.44	3.16	4.03	609.391
8.85	7.9	3.79	9.69	10.7	4.28	4.41	13.81	10.76	17.43	5.75	8.22	17.4	16.85	9.75	6.39	11.96	1.57	3.37	4.07	10.03	5.15	5.73	3.3	3.96	609.727
9.06	7.86	3.87	9.56	10.54	4.25	4.67	13.64	10.79	17.24	5.92	8.17	17.07	16.41	10.18	6.63	11.85	1.42	2.97	3.75	9.63	5.36	5.7	3.19	3.86	610.062
8.91	7.99	3.66	9.67	10.68	4.06	4.49	13.45	10.69	17.26	5.75	8.05	17.57	16.56	10.22	6.16	11.85	1.15	3.21	3.86	10.05	4.97	5.39	3.13	3.82	610.398
9.28	8	3.95	9.62	10.6	4.16	5.1	14.14	10.76	17.55	6.23	8.41	17.49	17.11	10.45	6.78	12.24	1.66	3.3	3.97	10.13	5.42	5.46	3.05	4.02	610.734
8.78	7.71	3.3	9.34	10.58	3.93	4.42	13.62	10.38	17.14	5.47	8.3	17.26	16.57	9.78	6.09	11.59	1.05	2.92	3.68	9.54	4.92	5.3	2.88	3.6	611.069
8.73	7.53	3.77	9.69	10.42	3.94	4.65	13.04	10.22	17.21	5.53	8.35	17.3	16.44	10.09	6.19	11.66	1.26	2.98	3.72	9.56	5.26	5.29	2.79	4.14	611.405
8.71	7.39	3.49	9.33	10.14	4.09	4.28	13.67	10.32	16.94	5.32	8.11	17.32	16.85	9.93	6.32	11.69	1.27	3.19	3.6	9.56	5.09	5.37	2.96	3.63	611.74
8.83	7.75	3.96	9.68	10.51	4.49	4.78	13.91	10.21	17.51	5.69	8.47	17.42	16.78	10.48	6.6	11.84	1.51	3.18	3.96	9.53	5.18	5.83	2.89	4.48	612.076
8.46	7.6	3.22	9.28	10.33	3.99	4.44	13.42	10.02	16.88	5.42	7.93	17.22	16.28	9.87	6.11	11.68	0.73	2.96	3.5	9.63	4.85	5.04	2.71	3.44	612.411
8.78	8.11	4.23	9.5	10.95	4.3	4.67	13.8	10.82	17.46	5.94	8.73	17.52	16.74	10.53	6.86	12.25	1.33	3.33	4.3	9.65	5.05	5.61	3.22	4.23	612.747
8.13	7.34	3.14	8.69	10.03	3.7	3.9	12.53	9.81	16.66	5.02	7.67	16.6	15.97	9.64	5.77	10.92	0.88	2.44	3.26	9.08	4.36	4.52	2.61	3.39	613.082
8.51	7.69	3.35	9.26	10.13	3.82	4.04	13.14	10.23	17.04	5.59	7.72	17.08	16.13	9.34	6.1	11.65	1.18	2.9	3.53	9.26	4.36	5.1	2.93	3.34	613.417
8.24	7.36	3.43	8.91	10.11	4.11	3.83	12.87	9.73	16.58	5.12	7.56	16.57	16.05	9.51	5.89	11.35	0.93	2.76	3.61	9.29	4.75	5.33	2.47	3.47	613.752
8.5	7.58	3.87	9.06	10.39	4.02	4.48	13.4	10.46	16.99	5.52	8.01	17.14	16.36	10.12	6.03	11.7	0.96	3.03	4	9.45	5.25	5.41	2.77	3.77	614.087
9.16	7.38	3.61	9.23	10.3	4.11	4.33	13.25	10.33	17	5.47	7.94	17.27	16.55	9.63	6.04	11.65	1.17	3.16	4.03	9.6	4.72	5.19	2.77	3.66	614.423
8.29	6.95	3.19	8.77	9.95	3.92	3.93	13.04	10.04	16.46	4.88	7.77	16.61	15.83	8.93	5.59	11.31	0.98	2.78	3.2	8.94	4.69	5.12	2.28	3.53	614.758
8.16	7.3	3.35	9.29	10.09	3.86	4.41	12.47	10.3	16.42	5	7.72	16.58	15.67	9.53	6.18	11.43	1.05	3.31	3.87	9.26	4.97	5.28	2.65	3.18	615.093
8.02	7.42	3.52	8.73	10.14	3.85	3.88	12.48	9.54	16.29	4.62	7.72	16.28	15.41	9.54	5.72	11.06	1.23	2.64	3.74	9.16	4.43	4.82	2.51	3.36	615.428
8.12	7.16	3.7	8.59	9.93	4.25	4.15	12.63	10.01	16.48	4.99	7.67	16.68	15.4	9.46	5.91	11.18	1.13	2.65	3.41	9.1	4.72	4.95	2.14	3.41	615.763
8.83	7.66	3.63	9.53	10.11	4.27	4.36	13.25	10.24	16.9	5.53	8.24	17	15.98	9.72	6.5	11.55	1.63	3.02	4.05	9.71	5.26	5.33	3.11	3.73	616.097
8.4	7.36	3.45	9.09	10.29	3.91	4.59	12.84	10.06	16.26	4.94	7.36	16.59	15.71	9.57	5.93	10.96	1.15	3.13	3.77	9.36	4.65	5.29	2.66	3.6	616.432
8.85	7.28	3.68	8.84	9.97	4.39	4.23	12.9	10.62	16.31	5.51	8.19	16.62	15.86	9.55	6.3	11.41	1.61	3.36	4.3	9.54	5.49	5.16	2.77	3.78	616.767
7.93	6.56	3.15	8.21	9.32	3.12	3.41	12.12	9.6	15.56	4.7	6.99	15.81	14.88	8.64	5.58	10.63	0.35	2.47	2.96	8.62	4.34	4.02	2.26	2.65	617.102
8.19	7.23	3.29	8.89	10.01	3.81	4.24	12.4	9.93	15.88	5.08	7.62	16.38	14.92	9.28	5.75	10.77	0.9	2.91	3.89	8.81	4.54	5.05	2.7	3.34	617.436
8.13	6.95	3.56	8.68	9.67	4.01	3.78	12.28	9.42	16.08	4.44	7.45	16.19	14.91	8.8	5.79	10.69	0.75	2.85	3.64	8.72	4.3	4.51	2.63	3.25	617.771
8.08	6.81	3.36	8.69	9.71	4.01	4	12.49	9.72	15.75	4.56	7.13	16.26	15.09	9.2	5.83	10.58	0.81	2.68	3.62	8.82	4.85	4.5	2.6	2.77	618.106
8.17	6.89	3.82	8.82	10.14	3.94	3.61	12.67	9.49	15.68	5.12	7.43	16.82	15.52	9.46	6.05	10.72	1.06	2.86	3.63	8.65	4.44	4.42	2.7	3.12	618.44
8.35	7.21	4.17	9.22	10.07	4.13	4.42	12.63	9.77	16.5	5.31	7.92	16.75	15.23	9.68	6.41	11.36	1.36	3.25	4.14	9.45	4.71	5.34	2.95	3.7	618.775
7.54	6.48	3.32	8	9.45	3.55	3.66	12.22	9.26	15.68	4.35	6.61	15.87	14.78	8.76	5.36	10.46	0.42	2.64	3.27	8.91	4.02	4.52	2.06	3.06	619.109
7.8	7.06	2.93	8.06	9.58	3.44	3.34	11.86	9.02	15.23	4.56	6.64	15.71	14.44	8.64	5.22	10.22	0.4	2.33	3	8.48	4.39	4.03	1.84	2.6	619.444
7.77	6.78	3.13	8.36	9.84	3.56	3.38	11.91	9.18	15.38	4.81	6.64	15.76	14.56	8.77	5.27	11.02	0.68	2.49	2.99	8.66	3.99	4.27	2.4	3.05	619.778
8.32	7.02	3.56	8.68	9.8	3.92	3.59	12.5	9.6	16.19	4.75	7.39	16.53	15.3	8.94	6	11.07	0.99	3.24	3.54	9.22	4.74	4.82	2.75	3.36	620.112
8.92	7.42	4.03	9.4	10.24	4.44	4.35	12.62	9.72	16.35	5.16	7.9	16.73	15.48	9.99	6.79	11.32	1.79	3.34	4.27	9.59	5.24	5.66	2.95	3.84	620.446
8.46	7.1	3.48	9.2	9.8	4.02	4.05	12.63	9.8	16.07	5.36	7.5	16.18	14.84	9.22	6.33	11.05	1.33	3.2	3.82	9.5	4.84	4.53	2.86	3.06	620.781
8.41	7.13	3.68	8.61	9.87	3.75	4.13	12.27	9.9	16	4.88	7.64	16.48	15.44	9.33	6.35	10.87	1.61	3.02	3.57	9.06	4.81	4.77	3.01	3.28	621.115
8.27	7.08	4.21	8.82	9.92	4.33	3.66	12.47	9.21	16.23	5.27	7.92	16.44	14.93	9.44	6.45	11.06	1.29	3.38	3.86	9.19	4.71	5.33	2.63	3.86	621.449
7.51	6.73	3.33	8.66	9.63	3.75	3.53	12.2	9.07	15.19	4.81	7.39	16.12	14.39	8.85	5.59	10.19	1.06	2.73	3.59	8.96	3.94	4.47	2.32	2.9	621.783
7.98	6.85	2.95	8.44	9.58	3.84	3.62	12.07	9.1	15.82	4.32	7.26	16.03	14.86	8.56	5.9	10.29	0.69	2.98	3.42	8.9	4.51	4.46	2.42	2.85	622.117
7.68	6.53	3.22	8.28	9.16	3.21	3.18	11.81	8.7	15.46	4.4	6.96	16.13	14.12	8.44	5.13	9.84	0.65	2.25	3.42	8.28	4.32	4.44	1.94	2.81	622.451
8.16	7.13	3.8	8.4	9.98	3.99	3.72	12.2	9.51	15.71	4.94	7.44	16.36	14.98	9.39	5.97	10.54	1.26	2.94	3.56	9.17	4.5	4.96	2.45	3.36	622.785
8.56	6.88	3.74	8.67	10.01	3.72	4.06	12.4	9.83	15.74	5.14	7.39	16.52	15.54	9.33	5.96	10.89	1.18	3.05	3.93	9.42	4.81	4.95	2.84	3.43	623.119
7.69	7.03	3.73	8.47	9.9	3.62	3.61	12.13	8.99	14.9	5.06	6.91	16.2	14.76	9.28	5.89	10.86	0.81	2.99	3.85	9.09	4.42	4.62	2.44	2.97	623.453
7.64	6.96	3.39	8.51	9.25	3.44	3.52	12.11	9	15.34	4.52	6.79	15.61	14.37	8.65	5.54	10.26	0.89	2.48	3.14	8.22	4.3	4.15	2.38	3.09	623.786
7.82	6.62	3.54	8.62	9.09	3.71	3.8	12.14	9.27	15.03	4.76	7.18	15.9	14.75	8.96	5.39	10.43	1.02	2.89	3.33	9.12	4.19	4.8	2.65	3.35	624.12
7.41	6.01	2.74	7.86	9.18	3.22	2.84	11.5	8.4	14.83	3.79	6.44	15.36	14.19	8.48	4.85	9.74	0.5	2.39	3.07	8.16	3.81	3.75	1.7	2.23	624.454
7.84	6.78	3.62	8.31	9.82	3.71	3.66	11.83	9.15	15.41	4.39	7.34	15.77	14.32	9.14	5.74	10.56	0.76	2.59	3.58	9.05	4.61	4.55	2.28	3.24	624.787
7.42	6.72	3.52	8.57	9.74	4.03	3.5	11.98	9.08	15.14	4.46	6.92	15.49	14.31	8.5	5.68	10.35	1.05	2.54	3.81	9.16	4.59	4.6	2.47	3.24	625.121
8.08	6.72	3.9	8.81	9.68	4	3.91	11.82	9.36	15.32	4.77	6.85	15.62	14.26	8.32	5.72	10.38	1.19	3.17	3.84	9.28	4.48	4.8	2.99	3.36	625.454
7.86	6.49	3.43	8.65	9.51	3.95	3.67	11.73	8.94	15.15	4.33	7.36	15.54	14.03	8.41	5.53	9.81	0.99	2.72	3.45	8.97	4.01	4.47	2.33	3.1	625.788
7.54	6.36	3.2	8.28	9.19	3.61	3.75	11.79	8.48	14.84	4.23	6.88	15.29	13.7	7.85	5.65	9.85	0.82	2.61	3.39	8.45	4.25	4.36	2.13	2.98	626.121
7.92	6.8	3.47	8.56	9.58	3.93	3.56	11.76	8.87	15.18	4.46	7.67	15.69	14.24	8.18	5.77	10.11	1.15	2.92	3.62	8.67	4.42	4.6	2.46	3.12	626.455
7.78	6.89	3.67	8.71	9.87	3.87	3.94	12.01	9.41	15.58	4.54	7.17	15.9	14.12	8.63	6.05	10.22	1.07	3.21	3.7	9.22	4.67	4.74	2.8	3.55	626.788
7.57	6.37	3.58	8.73	9.43	3.69	3.8	12.34	8.98	15.57	4.7	7.13	15.98	14.31	8.57	6	10.19	1.24	2.92	3.28	9.21	4.7	4.6	2.55	3.25	627.121
8.29	7.05	3.91	8.72	9.66	3.98	4.11	12.18	8.9	15.38	4.46	7.34	16	14.77	8.64	6.27	10.49	1.15	3.03	3.51	9.03	4.39	4.5	2.75	3.35	627.455
7.78	6.64	3.6	8.73	9.51	3.48	3.76	11.88	9.29	15.57	4.48	7.59	16.35	14.85	8.76	5.98	10.46	1.23	3.17	3.4	9.08	4.48	4.87	2.36	3.35	627.788
7.85	6.5	3.16	8.57	9.51	3.72	3.92	12.05	9.33	15.64	4.69	7.18	16.11	14.77	8.97	5.81	10.62	0.84	3.25	3.66	9.51	4.46	4.63	2.46	3.32	628.121
7.74	6.41	3.33	7.95	9.52	3.7	3.61	12.16	9.05	15.29	4.47	6.99	16.03	14.39	8.64	5.81	10.03	0.92	2.95	3.61	9.01	4.67	4.6	2.75	3.32	628.454
